id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
28410,9417696,SIEM SAPPHIRE,Siem Offshore Incorporated,Norway,Siem Offshore Incorporated,Norway,Norway,Offs,2010,,4250,DNV,,,Siem Offshore Incorporated,Norway,2020-01-01T00:00:00Z
28411,9417725,SIEM AQUAMARINE,Siem Offshore Incorporated,Norway,Siem Offshore Incorporated,Norway,Norway,Offs,2010,,4250,DNV,,,Siem Offshore Incorporated,Norway,2020-01-01T00:00:00Z
34111,9418145,NAVIG8 STRENGTH,Navig8 Group Ltd,United Kingdom,Navig8 Group Ltd,United Kingdom,Marshall Islands,Tank,2009,,50497,LR,Suntech Ship Management Pte Ltd,Singapore,Navig8 Group Ltd,United Kingdom,2020-01-01T00:00:00Z
38003,9418365,SHAGRA,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Marshall Islands,LNG,2009,,129966,ABS,STASCO,United Kingdom,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,2020-01-01T00:00:00Z
3196,9418377,CMA CGM VERACRUZ,Great Harvest Maeta Group Holdings Ltd,Hong Kong,Great Harvest Maeta Group Holdings Ltd,Hong Kong,Malta,Cont,2010,,42598,DNV,,,Great Harvest Maeta Group Holdings Ltd,Hong Kong,2023-01-20T00:00:00Z
3063,9418482,RIDE,Bravo Ship Management Pvt Ltd,India,Bravo Ship Management Pvt Ltd,India,Liberia,Tank,2009,,105369,IR,Bravo Ship Management Pvt Ltd,India,Bravo Ship Management Pvt Ltd,India,2023-02-02T00:00:00Z
30784,9418652,LISA,XT Group,Israel,XT Group,Israel,Liberia,Cont,2009,,39241,NK,,,XT Group,Israel,2020-01-01T00:00:00Z
9553,9418688,PHUONG NAM 1,Government of the Socialist Republic of Vietnam,Viet Nam,Government of the Socialist Republic of Vietnam,Viet Nam,Vietnam,Gen,2007,,6544,NK,,,Government of the Socialist Republic of Vietnam,Viet Nam,2020-01-01T00:00:00Z
4165,9418731,GOLDEN EAGLE,Eagle Bulk Shipping Inc,United States of America,Eagle Bulk Shipping Inc,United States of America,Marshall Islands,Bulk,2010,,55989,NK,,,Eagle Shipping International USA LLC,United States of America,2022-08-29T00:00:00Z
1185,9418743,FFI GREEN PIONEER,Fortescue Metals Group Ltd,Australia,MMA Offshore Asia Pte Ltd,Singapore,Singapore,Offs,2010,,3100,DNV,MMA Offshore Ltd,Australia,MMA Offshore Asia Pte Ltd,Singapore,2023-06-22T00:00:00Z
31127,9418779,OCEAN FUTURE,Tufton Oceanic Ltd.,United Kingdom,Tufton Oceanic Ltd.,United Kingdom,Malta,Bulk,2010,,55771,KR,,,Tufton Oceanic Ltd.,United Kingdom,2020-01-01T00:00:00Z
18599,9419773,BOMAR PRAIA,Borealis Maritime Ltd,United Kingdom,Borealis Maritime Ltd,United Kingdom,Liberia,Cont,2009,,41997,DNV,,,Borealis Maritime Ltd,United Kingdom,2020-01-01T00:00:00Z
7866,9419955,FPMC C NOBLE,Formosa Plastics Marine Corp.,"Taiwan, Province Of China",Formosa Plastics Marine Corp.,"Taiwan, Province Of China",Liberia,Tank,2012,,297258,BV,Formosa Plastics Marine Corp.,"Taiwan, Province Of China",Formosa Plastics Marine Corp.,"Taiwan, Province Of China",2021-12-20T00:00:00Z
26331,9420289,LUMOSO LANCAR,Tanto Intim Lines PT,Indonesia,Tanto Intim Lines PT,Indonesia,Panama,Bulk,2009,,55476,NK,,,Tanto Intim Lines PT,Indonesia,2020-01-01T00:00:00Z
31085,9420758,PUMA,Ultranav Naviera Ltda,Chile,Ultranav Naviera Ltda,Chile,Panama,Tank,2009,,51215,LR,Fleet Management Ltd - HKG,Hong Kong,Ultranav Naviera Ltda,Chile,2020-01-01T00:00:00Z
2243,9421283,AULAC MISSION,Golden Agri Resources Ltd,Singapore,Golden-Agri Stena Pte Ltd,Singapore,Singapore,Chem,2009,,17532,KR,Northern Marine Management Pte Ltd,Singapore,Golden-Agri Stena Pte Ltd,Singapore,2023-03-16T00:00:00Z
4920,9421324,MR EUPHRATES,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,Marshall Islands,Tank,2008,,50304,ABS,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,2022-05-30T00:00:00Z
8644,9421415,ARSAN,The National Shipping Company of Saudi Arabia (BAHRI),Saudi Arabia,The National Shipping Company of Saudi Arabia (BAHRI),Saudi Arabia,Saudi Arabia,Tank,2010,,314000,LR,Mideast Ship Management Ltd.,United Arab Emirates,The National Shipping Company of Saudi Arabia (BAHRI),Saudi Arabia,2021-10-11T00:00:00Z
3359,9421984,C. DIGNITY,SK Shipping Co Ltd,South Korea,SK Shipping Co Ltd,South Korea,Panama,Tank,2009,,313875,KR,SK Shipping Co Ltd,South Korea,SK Shipping Co Ltd,South Korea,2022-12-28T00:00:00Z
8914,9422005,EMERALD SPIRIT,Maritime Asset Partners Sarl,Luxembourg,Maritime Asset Partners Sarl,Luxembourg,Bahamas,Tank,2009,,109144,ABS,Teekay Marine (Singapore) Pte Ltd,Singapore,Maritime Asset Partners Sarl,Luxembourg,2021-05-22T00:00:00Z
8430,9422160,C. PRIMACY,SK Shipping Co Ltd,"Korea, Republic Of",SK Shipping Co Ltd,"Korea, Republic Of",Panama,Tank,2010,,316427,ABS,SK Shipping Co.,"Korea, Republic Of",SK Shipping Co Ltd,"Korea, Republic Of",2021-10-22T00:00:00Z
1418,9422366,CONSTANTIOS,Tanker Ventures Ltd,Cyprus,Tanker Ventures Ltd,Cyprus,Liberia,Tank,2009,,157985,BV,Executive Ship Management Pte Ltd,Singapore,Tanker Ventures Ltd,Cyprus,2023-05-31T00:00:00Z
21925,9422536,DUBAI ATTRACTION,Emarat Maritime,United Arab Emirates,Emarat Maritime,United Arab Emirates,Marshall Islands,Tank,2011,,115599,LR,Emarat Maritime,United Arab Emirates,Emarat Maritime,United Arab Emirates,2020-01-01T00:00:00Z
8620,9422615,SEA LEOPARD,Agelef Shipping Co. (London) Ltd.,United Kingdom,Agelef Shipping Co. (London) Ltd.,United Kingdom,Marshall Islands,Tank,2011,,314000,LR,Pantheon Tankers Management,Greece,Agelef Shipping Co. (London) Ltd.,United Kingdom,2021-10-11T00:00:00Z
20858,9422938,MAIA,Diana Shipping Inc,Greece,Diana Shipping Inc,Greece,Marshall Islands,Bulk,2009,,82193,NK,Diana Shipping Services SA,Greece,Diana Shipping Inc,Greece,2020-01-01T00:00:00Z
3593,9422940,MYRSINI,Diana Shipping Inc,Greece,RWE Supply & Trading GmbH,Germany,Marshall Islands,Bulk,2010,,82117,BV,,,RWE Supply & Trading GmbH,Germany,2022-11-21T00:00:00Z
25600,9423126,GAS HARALAMBOS,StealthGas Inc,Greece,StealthGas Inc,Greece,Bahamas,LPG,2007,,7331,BV,Stealth Maritime Corp. S.A.,Greece,StealthGas Inc,Greece,2020-01-01T00:00:00Z
2568,9423542,LIBERTY,Orion Bulkers Gmbh & Co. KG,Germany,Orion Reederei GmbH & Co KG,Germany,Liberia,Bulk,2009,,58679,NK,Orion Reederei GmbH & Co KG,Germany,Orion Reederei GmbH & Co KG,Germany,2023-03-15T00:00:00Z
39511,9423695,SAEHAN KOSTAR,Sansho Kaiun Co. Ltd.,Japan,Sansho Kaiun Co. Ltd.,Japan,Panama,Chem,2009,,19905,KR,SM Management Co Ltd,"Korea, Republic Of",Sansho Kaiun Co. Ltd.,Japan,2020-01-01T00:00:00Z
9095,9423906,BACHATA,Xihe Holdings Pte Ltd,Singapore,Xihe Holdings Pte Ltd,Singapore,Singapore,Tank,2008,,50179,ABS,Spring Marine Management SA,Greece,Xihe Holdings Pte Ltd,Singapore,2021-03-27T00:00:00Z
4113,9424211,OLYMPIC LUCK,Olympic Shipping & Management SA,Greece,Olympic Shipping & Management,Greece,Greece,Tank,2010,,319106,BV,Springfield Shipping Co,Greece,Olympic Shipping & Management,Greece,2022-09-06T00:00:00Z
4152,9424613,THOR FORTUNE,Thoresen Thai Agencies Public Co. Ltd.,Thailand,Thoresen Shipping Singapore Pte Ltd,Singapore,Singapore,Bulk,2011,,54123,NK,,,Thoresen Shipping Singapore Pte Ltd,Singapore,2022-08-31T00:00:00Z
4334,9424649,PS TOKYO,Imoto Lines Ltd,Japan,Scorpio Commercial Management S.A.M.,Monaco,Malta,Tank,2009,,46547,ABS,ISHIMA Pte Ltd,Singapore,Sasano Kaiun KK,Japan,2022-08-01T00:00:00Z
23124,9425198,CHIPOL XIONGAN,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Liberia,Gen,2012,,28341,DNV,,,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,2020-01-01T00:00:00Z
36512,9425382,SANTA RITA,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2011,,93404,ABS,Maersk A/S,Denmark,Moller AP,Denmark,2020-01-01T00:00:00Z
6676,9425447,CAPE PEONY,Fukujin Kisen KK,Japan,Fukujin Kisen KK,Japan,Panama,Bulk,2012,,181325,NK,Fukujin Kisen KK,Japan,Fukujin Kisen KK,Japan,2022-03-14T00:00:00Z
3238,9426051,ROZA,Unknown,Unknown,Evalend Shipping Co SA,Greece,Liberia,Bulk,2010,,93386,RI,Evalend Shipping Co SA,Greece,Evalend Shipping Co SA,Greece,2023-01-13T00:00:00Z
9003,9426063,W-PEARL,Giuseppe Bottiglieri Shipping Co SpA,Italy,Giuseppe Bottiglieri Shipping Co SpA,Italy,Italy,Bulk,2010,,93353,RI,V Ships Greece Ltd,Greece,Giuseppe Bottiglieri Shipping Co SpA,Italy,2021-04-22T00:00:00Z
3132,9426075,PAOLA BOTTIGLIERI,Charterwell Maritime SA,Greece,Charterwell Maritime SA,Greece,Bahamas,Bulk,2010,,93262,CC,Charterwell Maritime SA,Greece,Charterwell Maritime SA,Greece,2023-01-26T00:00:00Z
6768,9426104,PAMPERO,Interocean Transportation Inc,Argentina,Interocean Transportation Inc,Argentina,Malta,Bulk,2011,,93269,RI,V Ships Asia Group Pte Ltd,Singapore,Interocean Transportation Inc,Argentina,2022-03-09T00:00:00Z
5579,9426312,SKS DELTA,KGJS - Kristian Gerhard Jebsen Skipsrederi AS,Norway,KGJS - Kristian Gerhard Jebsen Skipsrederi AS,Norway,Norway (NIS),Tank,2010,,119456,DNV,Osm Bergen Tank AS,Norway,SKS Pool AS,Norway,2022-04-26T00:00:00Z
12726,9426611,NEW SENA,Global Marine Service Co Ltd,Japan,Global Marine Service Co Ltd,Japan,Panama,Chem,2010,,12999,BV,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Global Marine Service Co Ltd,Japan,2020-01-01T00:00:00Z
5190,9426623,SHOZAN,Izumi Kaiun Co Ltd,Japan,Izumi Kaiun Co Ltd,Japan,Panama,Chem,2010,,12999,NK,Trans-Carrier Marine Services Ltd,Philippines,Izumi Kaiun Co Ltd,Japan,2022-05-16T00:00:00Z
21920,9426740,DUBAI SUN,Emarat Maritime,United Arab Emirates,Emarat Maritime,United Arab Emirates,Marshall Islands,Bulk,2010,,61344,NK,Emarat Maritime,United Arab Emirates,Emarat Maritime,United Arab Emirates,2020-01-01T00:00:00Z
265,9426817,MSC CORNELIA,Mediterranean Shipping Co SA (MSC),Switzerland,Mediterranean Shipping Co SA (MSC),Switzerland,Liberia,Cont,2010,,63069,DNV,MSC Shipmanagement Ltd,Cyprus,MSC Shipmanagement Ltd,Cyprus,2023-09-18T00:00:00Z
8759,9427055,ENA FRONTIER,Eastern Navigation Pte Ltd,Singapore,Eastern Navigation Pte Ltd,Singapore,Singapore,Offs,2013,,4427,CC,,,Eastern Navigation Pte Ltd,Singapore,2021-08-31T00:00:00Z
38856,9427110,ENA WIZARD,Sealion Shipping Ltd.,United Kingdom,Sealion Shipping Ltd.,United Kingdom,Singapore,Offs,2011,,4933,DNV,,,Sealion Shipping Ltd.,United Kingdom,2020-01-01T00:00:00Z
19513,9427330,UM ELHANAYA,Aamal Company QPSC,Qatar,Aamal Company QPSC,Qatar,Liberia,Bulk,2010,,56726,DNV,,,Aamal Company QPSC,Qatar,2020-01-01T00:00:00Z
15880,9427897,FLC WEALTH,HMC Shipmanagement Co Ltd,China,HMC Shipmanagement Co Ltd,China,Hong Kong,Bulk,2008,,56842,CC,,,HMC Shipmanagement Co Ltd,China,2020-01-01T00:00:00Z
21747,9428346,MR TIGRIS,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,Marshall Islands,Tank,2009,,50070,ABS,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,2020-01-01T00:00:00Z
1558,9429065,SANIA,Wilmar Ship Holdings Pte Ltd,Singapore,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Hong Kong,Bulk,2010,,57011,BV,Raffles Technical Services Pte Ltd,Singapore,Raffles Shipmanagement Services Pte. Ltd.,Singapore,2023-05-19T00:00:00Z
18413,9430129,JANET C.,Carisbrooke Shipping Ltd.,United Kingdom,Carisbrooke Shipping Ltd.,United Kingdom,United Kingdom,Gen,2009,,12948,BV,,,Carisbrooke Shipping Ltd.,United Kingdom,2020-01-01T00:00:00Z
7136,9430375,SANTA TERESA,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2011,,93591,ABS,,,Moller AP,Denmark,2022-02-15T00:00:00Z
34334,9430703,ASIA EVERGREEN,Nova Shipping & Logistics Pte Ltd,Singapore,Nova Shipping & Logistics Pte Ltd,Singapore,Panama,Chem,2012,,14000,BV,Orion Ship Management Pte Ltd,Singapore,Nova Shipping & Logistics Pte Ltd,Singapore,2020-01-01T00:00:00Z
38004,9431111,AL KHATTIYA,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Marshall Islands,LNG,2009,,121946,LR,,,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,2020-01-01T00:00:00Z
4686,9431123,AL KARAANA,3J/Qatar Gas Transport/Shipping Corporation of India,Japan,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Marshall Islands,LNG,2009,,122052,LR,STASCO,United Kingdom,STASCO,United Kingdom,2022-06-14T00:00:00Z
38014,9431214,ZARGA,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Marshall Islands,LNG,2010,,129851,ABS,STASCO,United Kingdom,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,2020-01-01T00:00:00Z
38474,9431460,PACIFICA,SE Shipping Lines Pte. Ltd.,Singapore,SE Shipping Lines Pte. Ltd.,Singapore,Singapore,Gen,2009,,12649,KR,,,SE Shipping Lines Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
28069,9432086,FORTUNE PACIFIC XLIX,Soechi Group,Indonesia,Soechi Group,Indonesia,Indonesia,Tank,2008,,6459,CC,,,Soechi Group,Indonesia,2020-01-01T00:00:00Z
8690,9432256,HAI JIN JIANG,Seacon Ships Management Co Ltd,Hong Kong,Seacon Ships Management Co Ltd,Hong Kong,Liberia,Bulk,2012,,57000,BV,Seacon Ships Management Co Ltd,Hong Kong,Seacon Ships Management Co Ltd,Hong Kong,2021-10-05T00:00:00Z
36691,9432347,KSL HUAYANG,Nanjing King Ship Management Co. Ltd.,China,Nanjing King Ship Management Co. Ltd.,China,Marshall Islands,Bulk,2010,,53570,RI,,,Nanjing King Ship Management Co. Ltd.,China,2020-01-01T00:00:00Z
25958,9433509,TORM ATLANTIC,Torm Dampskibsselskabet A/S,Denmark,Torm Dampskibsselskabet A/S,Denmark,Singapore,Tank,2010,,49999,DNV,Torm Dampskibsselskabet A/S,Denmark,Torm Dampskibsselskabet A/S,Denmark,2020-01-01T00:00:00Z
4005,9434084,JM SUTERA 1,Jasa Merin (Malaysia) Sdn Bhd,Malaysia,Jasa Merin (Labuan) PLC,Malaysia,Malaysia,Chem,2009,,7299,BV,Chemikalien Seetransport Singapore Pte Ltd,Singapore,Jasa Merin (Labuan) PLC,Malaysia,2022-09-20T00:00:00Z
6683,9434412,MARAN HARMONY,Maran Dry Management Inc,Greece,Maran Dry Management Inc,Greece,Greece,Bulk,2010,,180391,LR,Maran Dry Management Inc,Greece,Maran Dry Management Inc,Greece,2022-03-14T00:00:00Z
2864,9434668,AB SERENA,An Binh Logistics & International Trading Corp,Vietnam,An Binh Logistics & International Trading Corp,Vietnam,Panama,Chem,2008,,13273,ABS,An Binh Logistics & International Trading Corp,Vietnam,An Binh Logistics & International Trading Corp,Vietnam,2023-02-18T00:00:00Z
3808,9435612,JING YU ZUO,Cosco Shipping Energy Transportation (CSET),China,Cosco Shipping Energy Transportation (CSET),China,China,Tank,2010,,75576,CC,Cosco Shipping Energy Transportation (CSET),China,Cosco Shipping Energy Transportation (CSET),China,2022-10-20T00:00:00Z
30677,9435806,THERESA AQUARIUS,Wilmar Ship Holdings Pte Ltd,Singapore,Wilmar Ship Holdings Pte Ltd,Singapore,Singapore,Chem,2008,,12923,BV,Raffles Shipmanagement Services Pte. Ltd.,Singapore,Wilmar Ship Holdings Pte Ltd,Singapore,2020-01-01T00:00:00Z
18517,9436331,BBC CONGO,Briese Schiffahrts Gmbh & Co. KG,Germany,Briese Schiffahrts Gmbh & Co. KG,Germany,Antigua and Barbuda,Gen,2010,,16936,DNV,,,Briese Schiffahrts Gmbh & Co. KG,Germany,2020-01-01T00:00:00Z
8853,9437048,BLANDINE,Dohle Peter Schiffahrts Gmbh & Co. KG,Germany,Dohle Peter Schiffahrts Gmbh & Co. KG,Germany,Portugal,Cont,2009,,65700,RI,,,Dohle Peter Schiffahrts Gmbh & Co. KG,Germany,2021-07-01T00:00:00Z
8852,9437062,BALBINA,Dohle Peter Schiffahrts Gmbh & Co. KG,Germany,Dohle Peter Schiffahrts Gmbh & Co. KG,Germany,Portugal,Cont,2010,,65710,RI,,,Dohle Peter Schiffahrts Gmbh & Co. KG,Germany,2021-07-01T00:00:00Z
7431,9437103,LC ATHOS,Gleamray Maritime Inc.,Greece,Gleamray Maritime Inc.,Greece,Marshall Islands,Bulk,2011,,87431,BV,Gleamray Maritime Inc.,Greece,Gleamray Maritime Inc.,Greece,2022-01-24T00:00:00Z
4348,9437256,BF CARP,Marlow Navigation Co,Cyprus,Marlow Navigation Co,Cyprus,Cyprus,Cont,2009,,12083,NK,,,Marlow Navigation Co,Cyprus,2022-07-29T00:00:00Z
16869,9437309,ABB VANESSA,Inversiones Fray Leon SA,Chile,Inversiones Fray Leon SA,Chile,Panama,Gen,2009,,12629,LR,,,Inversiones Fray Leon SA,Chile,2020-01-01T00:00:00Z
27191,9438080,DANUM 159,Shin Yang Shipping Corp Bhd,Malaysia,Shin Yang Shipping Corp Bhd,Malaysia,Malaysia,Cont,2007,,12189,,,,Shin Yang Shipping Corp Bhd,Malaysia,2020-01-01T00:00:00Z
5204,9438121,ANDREAS K,Safety Management Overseas SA,Greece,Safety Management Overseas SA,Greece,Cyprus,Bulk,2009,,91873,LR,,,Safety Management Overseas SA,Greece,2022-05-16T00:00:00Z
4439,9438169,BOMAR JUPITER,Borealis Maritime Ltd,United Kingdom,Marida Tankers Inc,Singapore,Marshall Islands,Chem,2009,,13121,BV,Borealis Denizcilik AS,Turkey,Borealis Maritime Ltd,United Kingdom,2022-07-15T00:00:00Z
16828,9438377,DAFNI,Interunity Management (Deutschland) GmbH,Germany,Interunity Management (Deutschland) GmbH,Germany,Panama,Gen,2011,,34037,LR,,,Interunity Management (Deutschland) GmbH,Germany,2020-01-01T00:00:00Z
3112,9438418,NORDIC CROSS,Nordic American Tankers Ltd,Bermuda,NAT Chartering Ltd,Bermuda,Marshall Islands,Tank,2010,,158475,NK,V Ships Norway AS,Norway,Scandic American Shipping Ltd,Norway,2023-01-27T00:00:00Z
34044,9438779,IANTHE,Neda Maritime Agency Co Ltd,Greece,Neda Maritime Agency Co Ltd,Greece,Greece,Bulk,2009,,180018,LR,,,Neda Maritime Agency Co Ltd,Greece,2020-01-01T00:00:00Z
2843,9439125,OCEAN CAESAR,Winning International Group,Singapore,Winning Shipping S Pte Ltd,Singapore,Panama,Bulk,2008,,180176,NK,Qingdao Zhongji International Ships Management Co Ltd,China,Winning Shipping S Pte Ltd,Singapore,2023-02-20T00:00:00Z
39574,9439709,KOTA LAWA,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Hong Kong,Cont,2008,,50638,LR,PIL Ship Management Shanghai,China,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
8959,9439711,INTERASIA CATALYST,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2009,,50595,LR,,,Pacific International Lines Pte Ltd,Singapore,2021-05-03T00:00:00Z
39572,9439747,KOTA LUKIS,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Hong Kong,Cont,2010,,50595,LR,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
4902,9439761,KOTA LUMBA,China Merchants Bank (CMB),China,Pacific International Lines Pte Ltd,Singapore,Hong Kong,Cont,2010,,50604,LR,,,Pacific International Lines Pte Ltd,Singapore,2022-05-31T00:00:00Z
9128,9440813,CPO NORFOLK,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,Liberia,Cont,2009,,51727,DNV,,,Reederei Claus-Peter Offen Gmbh & Co KG,Germany,2021-03-15T00:00:00Z
25174,9440849,STAR LUNA,Star Bulk Carriers Corp,Greece,Star Bulk Carriers Corp,Greece,Marshall Islands,Bulk,2008,,82687,BV,Iblea Ship Management Ltd,Greece,Star Bulk Carriers Corp,Greece,2020-01-01T00:00:00Z
36800,9440966,KAPTA MATHIOS,Mykonos Shipping Co. SA,Greece,Mykonos Shipping Co. SA,Greece,Marshall Islands,Bulk,2009,,58743,NK,,,Mykonos Shipping Co. SA,Greece,2020-01-01T00:00:00Z
38601,9441154,CAPE TALLIN,Schoeller Holdings Ltd.,Cyprus,Schoeller Holdings Ltd.,Cyprus,Marshall Islands,Tank,2008,,73662,DNV,Columbia Shipmanagement (Deutschland),Germany,Schoeller Holdings Ltd.,Cyprus,2020-01-01T00:00:00Z
8528,9441245,SIFA,Oman Shipping Co. S.A.O.C. (OSC),Oman,Oman Shipping Co. S.A.O.C. (OSC),Oman,Marshall Islands,Tank,2011,,316373,LR,Oman Ship Management Co SAOC,Oman,Oman Shipping Co. S.A.O.C. (OSC),Oman,2021-10-14T00:00:00Z
22265,9441336,JAY,Eagle Bulk Shipping Inc,United States of America,Eagle Bulk Shipping Inc,United States of America,Greece,Bulk,2010,,57802,LR,,,Eagle Bulk Shipping Inc,United States of America,2020-01-01T00:00:00Z
22267,9441398,PETREL BULKER,Eagle Bulk Shipping Inc,United States of America,Eagle Bulk Shipping Inc,United States of America,Marshall Islands,Bulk,2011,,57809,LR,,,Eagle Bulk Shipping Inc,United States of America,2020-01-01T00:00:00Z
25135,9441609,RCC CLASSIC,Stamco Ship Management Co. Ltd,Greece,Stamco Ship Management Co. Ltd,Greece,Bahamas,PCC,2013,,21000,DNV,,,Stamco Ship Management Co. Ltd,Greece,2020-01-01T00:00:00Z
29745,9442122,NEPTUNE KALLOS,Vroon BV,Netherlands,Vroon BV,Netherlands,Netherlands,PCC,2010,,11215,LR,,,Vroon BV,Netherlands,2020-01-01T00:00:00Z
28316,9442421,ABEILLE NORMANDIE,Siem Offshore Incorporated,Norway,Siem Offshore Incorporated,Norway,Norway,Offs,2010,,4250,DNV,,,Siem Offshore Incorporated,Norway,2020-01-01T00:00:00Z
28322,9442433,SIEM AMETHYST,Siem Offshore Incorporated,Norway,Siem Offshore Incorporated,Norway,Norway (NIS),Offs,2011,,4250,DNV,,,Siem Offshore Incorporated,Norway,2020-01-01T00:00:00Z
11466,9442768,FAR EASTERN JUPITER,FEH Shipping,Cayman Islands,FEH Shipping,Cayman Islands,Hong Kong,Bulk,2007,,82655,NK,Tianjin Cosbulk Ship Management Co Ltd,China,FEH Shipping,Cayman Islands,2020-01-01T00:00:00Z
3873,9442938,OINOUSSIAN VIRTUE,Oinoussian Diamond Shipping Corp,Greece,Oinoussian Diamond Shipping Corp,Greece,Marshall Islands,Bulk,2008,,76596,NK,,,Oinoussian Diamond Shipping Corp,Greece,2022-10-10T00:00:00Z
41393,9443009,TORO,Pavimar SA,Greece,Pavimar SA,Greece,Marshall Islands,Bulk,2008,,76636,NK,,,Pavimar SA,Greece,2020-01-01T00:00:00Z
13312,9443073,ATHENS HIGHWAY,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Japan,PCC,2008,,18809,NK,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
22640,9443097,ENA COMMANDER,Eastern Navigation Pte Ltd,Singapore,Eastern Navigation Pte Ltd,Singapore,Singapore,Offs,2007,,2312,ABS,,,Eastern Navigation Pte Ltd,Singapore,2020-01-01T00:00:00Z
25695,9443114,ORIENTAL ACE,Toda Kisen KK (Toda Ship Co Ltd),Japan,Toda Kisen KK (Toda Ship Co Ltd),Japan,Panama,Bulk,2010,,19918,NK,Toda Kisen K K,Japan,Toda Kisen KK (Toda Ship Co Ltd),Japan,2020-01-01T00:00:00Z
3788,9443683,AL DAFNA,3J/Qatar Gas Transport/Shipping Corporation of India,Japan,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,Marshall Islands,LNG,2009,,130158,ABS,Nakilat Shipping (Qatar Gas Transport Co.),Qatar,Qatar Liquidfied Gas Co Ltd (Qatargas),Qatar,2022-10-24T00:00:00Z
27142,9443815,FEDERAL SW,Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Panama,Bulk,2011,,76483,BV,,,Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
9549,9444211,HOANG TRIEU 68,Government of the Socialist Republic of Vietnam,Viet Nam,Government of the Socialist Republic of Vietnam,Viet Nam,Vietnam,Gen,2007,,7080,VR,,,Government of the Socialist Republic of Vietnam,Viet Nam,2020-01-01T00:00:00Z
6415,9444730,SANTA CATARINA,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2011,,93592,ABS,,,Moller AP,Denmark,2022-03-28T00:00:00Z
16960,9444998,INTERASIA FORWARD,Interasia Lines Ltd,Japan,Interasia Lines Ltd,Japan,Singapore,Cont,2008,,21980,NK,,,Interasia Lines Ltd,Japan,2020-01-01T00:00:00Z
23293,9445174,GRAND DEMETER,Centrans Ocean Shipping Logistics Group,China,Centrans Ocean Shipping Logistics Group,China,Hong Kong,Bulk,2011,,56805,DNV,Huayang Maritime Center,China,Centrans Ocean Shipping Logistics Group,China,2020-01-01T00:00:00Z
40122,9445538,OOCL NAGOYA,Orient Overseas International Ltd. (OOIL),Hong Kong,Orient Overseas International Ltd. (OOIL),Hong Kong,Hong Kong,Cont,2009,,50501,ABS,,,Orient Overseas International Ltd. (OOIL),Hong Kong,2020-01-01T00:00:00Z
4248,9445588,NAVIOS MIAMI,Navios Maritime Containers LP,Monaco,Cosco Shipping Lines Co. Ltd.,China,Liberia,Cont,2009,,51738,DNV,,,Navios Containers Management Inc,Marshall Islands,2022-08-18T00:00:00Z
