id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
20758,9707390,ARDMORE DEFENDER,Ardmore Shipping Corp,Ireland,Ardmore Shipping Corp,Ireland,Marshall Islands,Tank,2015,,37764,ABS,Thome Ship Management Pte. Ltd.,Singapore,Ardmore Shipping Corp,Ireland,2020-01-01T00:00:00Z
33480,9273002,S M A,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Malta,Tank,2003,,7717,CC,Indo Gulf Ship Management LLC,United Arab Emirates,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
8707,9532604,PACIFIC MERCHANTS,China Merchants Energy Shipping Co Ltd (CMES),China,China Merchants Energy Shipping Co Ltd (CMES),China,Hong Kong,Bulk,2014,,400101,DNV,Bernhard Schulte Shipmanagement (India) Pvt Ltd,India,China Merchants Energy Shipping Co Ltd (CMES),China,2021-10-02T00:00:00Z
7292,9397614,IONIKOS,Dioryx Maritime Corp.,Greece,Dioryx Maritime Corp.,Greece,Liberia,Cont,2009,,52427,BV,,,Dioryx Maritime Corp.,Greece,2022-02-03T00:00:00Z
5735,9725732,YANGZE 8,Yangzijiang Shipping Pte Ltd,Singapore,Yangzijiang Shipping Pte Ltd,Singapore,Liberia,Bulk,2014,,63515,NK,,,Yangzijiang Shipping Pte Ltd,Singapore,2022-04-19T00:00:00Z
34513,9114232,BOW FAITH,Odfjell Seachem AS,Norway,Odfjell Seachem AS,Norway,Norway (NIS),Chem,1997,,37479,DNV,Odfjell Management AS,Norway,Odfjell Seachem AS,Norway,2020-01-01T00:00:00Z
37156,9162215,MAERSK KARACHI,Moller AP,Denmark,Moller AP,Denmark,Hong Kong,Cont,1998,,88669,ABS,Maersk A/S,Denmark,Moller AP,Denmark,2020-01-01T00:00:00Z
4952,9439632,HEBEI TRIUMPH,North China Shipping Holdings Co. Ltd.,Hong Kong,North China Shipping Holdings Co. Ltd.,Hong Kong,Hong Kong,Bulk,2011,,206565,CC,,,North China Shipping Holdings Co. Ltd.,Hong Kong,2022-05-30T00:00:00Z
14333,9520974,CONON,Larus SA,Greece,Larus SA,Greece,Liberia,Bulk,2011,,58470,NK,,,Larus SA,Greece,2020-01-01T00:00:00Z
30373,9634074,GUI FEI,Zhejiang Fengyi Shipping Co. Ltd.,China,Zhejiang Fengyi Shipping Co. Ltd.,China,Panama,LPG,2012,,3133,CC,,,Zhejiang Fengyi Shipping Co. Ltd.,China,2020-01-01T00:00:00Z
29272,9380257,WAN HAI 171,Wan Hai Lines (HK) Ltd,Hong Kong,Wan Hai Lines (HK) Ltd,Hong Kong,Hong Kong,Cont,2009,,22171,ABS,,,Wan Hai Lines (HK) Ltd,Hong Kong,2020-01-01T00:00:00Z
34189,9781114,STOLT SATSUKI,NYK Stolt Shipholding Inc,Japan,NYK Stolt Shipholding Inc,Japan,Cayman Islands,Chem,2017,,12342,DNV,Stolt Tankers B.V,Netherlands,NYK Stolt Shipholding Inc,Japan,2020-01-01T00:00:00Z
7109,9766920,GREAT HAN,IMC Holdings Ltd.,Hong Kong,IMC Holdings Ltd.,Hong Kong,Singapore,Gen,2017,,64793,CC,,,IMC Holdings Ltd.,Hong Kong,2022-02-17T00:00:00Z
38520,9686766,STI GRAMERCY,Scorpio Tankers Inc,Monaco,Scorpio Tankers Inc,Monaco,Marshall Islands,Tank,2015,,49990,DNV,Optimum Ship Services Ltd,Greece,Scorpio Tankers Inc,Monaco,2020-01-01T00:00:00Z
13406,9122291,RISING HARRIER,Kassab Intershipping LLC,United Arab Emirates,Kassab Intershipping LLC,United Arab Emirates,St. Vincent and the Grenadines,Bulk,1997,,47195,NK,,,Kassab Intershipping LLC,United Arab Emirates,2020-01-01T00:00:00Z
19474,9705732,CHEM NEW YORK,Ace Tankers CV,Netherlands,Ace Tankers CV,Netherlands,Liberia,Chem,2014,,19994,NK,Fleet Management Ltd.,Hong Kong,Ace Tankers CV,Netherlands,2020-01-01T00:00:00Z
23459,9674567,CMA CGM THAMES,China International Marine Containers Group Ltd (CIMC),China,China International Marine Containers Group Ltd (CIMC),China,Malta,Cont,2015,,113800,BV,CMA Ships SAS,France,China International Marine Containers Group Ltd (CIMC),China,2020-01-01T00:00:00Z
8789,9669407,ASIA RUBY IV,Transport Capital,Singapore,Transport Capital,Singapore,Singapore,Bulk,2014,,62982,LR,Goldenport Shipmanagement Ltd.,Greece,Transport Capital,Singapore,2021-08-17T00:00:00Z
35941,9813826,MADRID TRADER,Lomar Corp Ltd,Bermuda,Lomar Corp Ltd,Bermuda,Malta,Cont,2019,,23200,LR,Lomar Shipping Ltd.,United Kingdom,Lomar Corp Ltd,Bermuda,2020-01-01T00:00:00Z
21753,9864368,PROTEUS,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,Marshall Islands,Tank,2019,,49999,ABS,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,2020-01-01T00:00:00Z
9359,9307736,NV AQUAMARINE,BW LPG Ltd,Norway,BW LPG Ltd,Norway,Isle of Man,LPG,2006,,54490,LR,Nhat Viet Transportation Corp (NV Trans Corp),Vietnam,BW LPG Ltd,Norway,2020-11-30T00:00:00Z
8029,9785744,COSCO SHIPPING PEONY,China Shipping Container Lines Co. Ltd. (CSCL),China,China Shipping Container Lines Co. Ltd. (CSCL),China,Hong Kong,Cont,2018,,146588,CC,Shanghai Ocean Shipping Co Ltd,China,China Shipping Container Lines Co. Ltd. (CSCL),China,2021-12-06T00:00:00Z
7404,9399208,CMA CGM LEO,CMA CGM Holding,France,CMA CGM Holding,France,Malta,Cont,2010,,131236,CC,,,CMA CGM Holding,France,2022-01-25T00:00:00Z
20112,9424560,ST GEORG,Auerbach Schiffahrt GmbH & Co KG,Germany,Auerbach Schiffahrt GmbH & Co KG,Germany,Liberia,Gen,2010,,19366,BV,,,Auerbach Schiffahrt GmbH & Co KG,Germany,2020-01-01T00:00:00Z
7571,9439034,HL IMABARI,Shoei Kisen KK,Japan,Shoei Kisen KK,Japan,Panama,Bulk,2008,,206312,NK,,,Shoei Kisen KK,Japan,2022-01-12T00:00:00Z
39544,9226827,KOTA JASA,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Liberia,Cont,2001,,24924,NK,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
37633,9626261,NORDLEOPARD,Reederei Nord GmbH,Germany,Reederei Nord GmbH,Germany,Cyprus,Cont,2015,,23576,LR,,,Reederei Nord GmbH,Germany,2020-01-01T00:00:00Z
6001,9743162,GOLDEN ARCUS,Golden Ocean Group Ltd (GOGL),Bermuda,Golden Ocean Group Ltd (GOGL),Bermuda,Marshall Islands,Bulk,2018,,180478,ABS,OSM Ship Management Pte Ltd,Singapore,Golden Ocean Group Ltd (GOGL),Bermuda,2022-04-06T00:00:00Z
13496,9381665,OREGON HIGHWAY,Kawasaki,,Kawasaki,,Panama,PCC,2007,,16000,NK,,,Kawasaki,,2020-01-01T00:00:00Z
7014,9619919,MAJESTIC MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2013,,194431,ABS,,,Moller AP,Denmark,2022-02-25T00:00:00Z
39453,9288514,ROSCO SANDALWOOD,Sanhe Hopefull Grain & Oil Group Co Ltd,China,Sanhe Hopefull Grain & Oil Group Co Ltd,China,Hong Kong,Bulk,2004,,76801,CC,,,Sanhe Hopefull Grain & Oil Group Co Ltd,China,2020-01-01T00:00:00Z
18549,9427079,BBC GREENLAND,Briese Schiffahrts Gmbh & Co. KG,Germany,Briese Schiffahrts Gmbh & Co. KG,Germany,Germany,Gen,2007,,7536,DNV,,,Briese Schiffahrts Gmbh & Co. KG,Germany,2020-01-01T00:00:00Z
21743,9865740,TWEED,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,Marshall Islands,Tank,2019,,49999,ABS,Empire Navigation Inc.,Greece,Empire Navigation Inc.,Greece,2020-01-01T00:00:00Z
36315,9329679,SERI AYU,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia,LNG,2007,,73351,BV,,,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,2020-01-01T00:00:00Z
24126,9334167,ANL WANGARATTA,CMA CGM Holding,France,CMA CGM Holding,France,Malta,Cont,2008,,50596,BV,,,CMA CGM Holding,France,2020-01-01T00:00:00Z
4683,9371579,FAIRPLAYER,Jumbo Shipping Co. SA,Netherlands,Kahn Scheepvaart BV,Netherlands,Netherlands,Gen,2008,,13278,LR,,,Kahn Scheepvaart BV,Netherlands,2022-06-14T00:00:00Z
4935,9418121,SUPER G,Delfi SA,Greece,Navig8 Pte Ltd,Singapore,Panama,Tank,2010,,50747,BV,Opera SA,Greece,Navig8 Pte Ltd,Singapore,2022-05-30T00:00:00Z
15397,9583835,HONY WORLD,Hongxin International Shipping Co. Ltd.,China,Hongxin International Shipping Co. Ltd.,China,Hong Kong,Bulk,2012,,56716,ABS,,,Hongxin International Shipping Co. Ltd.,China,2020-01-01T00:00:00Z
28346,9133707,SENNA 5,Siamgas and Petrochemicals PCL,Thailand,Siamgas and Petrochemicals PCL,Thailand,Thailand,LPG,1996,,5243,NK,,,Siamgas and Petrochemicals PCL,Thailand,2020-01-01T00:00:00Z
800,9388780,WELLINGTON,Oaktree Capital Managemet LP,United States of America,Union Commercial Services Ltd,United Kingdom,Marshall Islands,Tank,2009,,108940,ABS,Anglo-Eastern Tanker Management (Hong Kong) Ltd,Hong Kong,Union Commercial Services Ltd,United Kingdom,2023-07-27T00:00:00Z
12736,9620279,MAYO,Global Energy International Ltd. (GEI),Singapore,Global Energy International Ltd. (GEI),Singapore,Singapore,Tank,2011,,7039,CC,,,Global Energy International Ltd. (GEI),Singapore,2020-01-01T00:00:00Z
34116,9597795,TINOS,Navios Maritime Acquisition Corp. (NNA),Greece,Navios Maritime Acquisition Corp. (NNA),Greece,Liberia,Bulk,2011,,81391,KR,Anglo-Eastern Ship Management Ltd,Hong Kong,Navios Maritime Acquisition Corp. (NNA),Greece,2020-01-01T00:00:00Z
35275,9767481,ULTRA INFINITY,Marubeni Corp,Japan,Marubeni Corp,Japan,Singapore,Bulk,2016,,61188,ABS,Laurel Ship Management Pte Ltd,Singapore,Marubeni Corp,Japan,2020-01-01T00:00:00Z
21343,9791872,CIELO DI LONDRA,D'Amico Tankers Ltd.,Ireland,D'Amico Tankers Ltd.,Ireland,Liberia,Tank,2019,,74999,RI,ISHIMA Pte. Ltd.,Singapore,D'Amico Tankers Ltd.,Ireland,2020-01-01T00:00:00Z
34617,9252943,ELAN VITAL,Oceanbulk Carriers,Greece,Oceanbulk Carriers,Greece,Marshall Islands,Tank,2003,,71522,BV,Product Shipping & Trading SA,Greece,Oceanbulk Carriers,Greece,2020-01-01T00:00:00Z
35351,9079119,HARDANGER,Masterbulk Pte Ltd,Singapore,Masterbulk Pte Ltd,Singapore,Singapore,Bulk,1995,,50198,DNV,Zeaborn Ship Management (Singapore) Pte Ltd,Singapore,Masterbulk Pte Ltd,Singapore,2020-01-01T00:00:00Z
19440,9205550,EVER COMFORT,Adani Shipping (China) Co Ltd (Dalian),China,Adani Shipping (China) Co Ltd (Dalian),China,Vanuatu,Gen,1999,,10620,NK,Iskele Denizcilik Ticaret Ltd. Sti,Turkey,Adani Shipping (China) Co Ltd (Dalian),China,2020-01-01T00:00:00Z
6944,9445215,FPMC B KINGDOM,Formosa Plastics Marine Corp.,"Taiwan, Province Of China",Formosa Plastics Marine Corp.,"Taiwan, Province Of China",Liberia,Bulk,2013,,206500,BV,Formosa Plastics Marine Corp.,"Taiwan, Province Of China",Formosa Plastics Marine Corp.,"Taiwan, Province Of China",2022-02-28T00:00:00Z
29122,9635092,HONG YU,Wideshine Enterprises Co. Ltd.,China,Wideshine Enterprises Co. Ltd.,China,China,LPG,2013,,4220,CC,,,Wideshine Enterprises Co. Ltd.,China,2020-01-01T00:00:00Z
23028,9706396,NEW MERIT,China VLCC Co Ltd,Hong Kong,China VLCC Co Ltd,Hong Kong,Hong Kong,Tank,2017,,318598,CC,Associated Maritime Co. (Hong Kong) Ltd. 'AMCL',Hong Kong,China VLCC Co Ltd,Hong Kong,2020-01-01T00:00:00Z
9270,9263643,SONA STAR,NGM Energy SA,Greece,NGM Energy SA,Greece,Liberia,Tank,2003,,105483,NK,TBB Ship Management Pvt Ltd,India,NGM Energy SA,Greece,2021-01-12T00:00:00Z
7520,9603207,NEW HARMONY,China VLCC Co Ltd,Hong Kong,China VLCC Co Ltd,Hong Kong,Hong Kong,Tank,2014,,320391,ABS,Associated Maritime Co (Hong Kong) Ltd 'AMCL',Hong Kong,China VLCC Co Ltd,Hong Kong,2022-01-17T00:00:00Z
15539,9156759,BAO ANH,Hubei Qin Tai Shipping Co. Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,Panama,Bulk,1997,,24102,NK,,,Hubei Qin Tai Shipping Co. Ltd,China,2020-01-01T00:00:00Z
41209,9332420,PENINSULA VIII,Peninsula International Shipping Pte. Ltd.,Singapore,Peninsula International Shipping Pte. Ltd.,Singapore,Isle of Man,Tank,2007,,12873,KR,,,Peninsula International Shipping Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
26728,8714970,ZHEN HUA 15,Shanghai Zhenhua Shipping Co Ltd,China,Shanghai Zhenhua Shipping Co Ltd,China,Hong Kong,Gen,1989,,46671,ABS,,,Shanghai Zhenhua Shipping Co Ltd,China,2020-01-01T00:00:00Z
34677,9777383,BOW PLATINUM,Odfjell & Vapores Ltd,Norway,Odfjell & Vapores Ltd,Norway,Norway (NIS),Chem,2018,,24760,DNV,Thome Croatia d.o.o.,Croatia,Odfjell & Vapores Ltd,Norway,2020-01-01T00:00:00Z
14360,9329710,GAS AL KUWAIT II,Kuwait Petroleum Corp,Kuwait,Kuwait Petroleum Corp,Kuwait,Kuwait,LPG,2007,,57738,DNV,KOTC - Kuwait Oil Tanker Co SAK,Kuwait,Kuwait Petroleum Corp,Kuwait,2020-01-01T00:00:00Z
8917,9374868,ELEPHANT,Xihe Holdings Pte Ltd,Singapore,Xihe Holdings Pte Ltd,Singapore,Singapore,Tank,2007,,108943,ABS,Hung Phat Maritime Trading Service JSC,Viet Nam,Xihe Holdings Pte Ltd,Singapore,2021-05-22T00:00:00Z
32553,9400899,HAI NAM 85,Unknown Vietnamese,Viet Nam,Unknown Vietnamese,Viet Nam,Panama,Bulk,2009,,32226,NK,,,Unknown Vietnamese,Viet Nam,2020-01-01T00:00:00Z
16712,9515618,QUEZON BRIDGE,Imabari Senpaku Co Ltd,Japan,Imabari Senpaku Co Ltd,Japan,Panama,Cont,2009,,21920,NK,,,Imabari Senpaku Co Ltd,Japan,2020-01-01T00:00:00Z
40396,9481075,VIKING DIAMOND,P D Gram & Co AS,Norway,P D Gram & Co AS,Norway,Singapore,PCC,2011,,10600,DNV,,,P D Gram & Co AS,Norway,2020-01-01T00:00:00Z
9265,9363156,SOL PROMISE,BalticMax Holding Co. Ltd.,Malta,BalticMax Holding Co. Ltd.,Malta,Malta,Cont,2008,,23845,DNV,Providence Ship Management Ind,India,BalticMax Holding Co. Ltd.,Malta,2021-01-12T00:00:00Z
11932,9746164,FAIRCHEM CUTLASS,Fairfield Chemical Carriers,Singapore,Fairfield Chemical Carriers,Singapore,Marshall Islands,Chem,2015,,19985,NK,Synergy Navis Marine Pvt Ltd,India,Fairfield Chemical Carriers,Singapore,2020-01-01T00:00:00Z
3693,9500584,ANIMA,Almi Marine Management SA,Greece,Almi Marine Management SA,Greece,Cyprus,Bulk,2011,,55733,NK,Almi Marine Management SA,Greece,Almi Marine Management SA,Greece,2022-11-07T00:00:00Z
14550,9605073,ATROMITOS L,Lion Bulk Carriers,Marshall Islands,Lion Bulk Carriers,Marshall Islands,Marshall Islands,Bulk,2012,,28227,NK,,,Lion Bulk Carriers,Marshall Islands,2020-01-01T00:00:00Z
39800,9628348,KOTA LESTARI,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2014,,51822,LR,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
6958,9844590,BULK SANDEFJORD,2020 Bulkers,Norway,2020 Bulkers,Norway,Liberia,Bulk,2019,,208445,ABS,,,2020 Bulkers,Norway,2022-02-28T00:00:00Z
6923,9592446,AANYA,Kowa Co. Ltd.,Japan,Kowa Co. Ltd.,Japan,Panama,Bulk,2012,,179628,ABS,Adani Shipping (India) Pvt Ltd,India,Kowa Co. Ltd.,Japan,2022-03-02T00:00:00Z
8380,9723241,CZECH,Ciner Ship Management,Turkey,Ciner Ship Management,Turkey,Malta,Cont,2015,,111530,DNV,Ciner Ship Management,Turkey,Ciner Ship Management,Turkey,2021-10-26T00:00:00Z
8403,9631981,APL CHANGI,American President Lines,United States of America,American President Lines,United States of America,Singapore,Cont,2013,,150166,DNV,,,American President Lines,United States of America,2021-10-25T00:00:00Z
37648,9500077,UML VALENTINA,Reederei Eugen Friederich GmbH & Co KG,Germany,Reederei Eugen Friederich GmbH & Co KG,Germany,Sri Lankan,Gen,2010,,12350,KR,,,Reederei Eugen Friederich GmbH & Co KG,Germany,2020-01-01T00:00:00Z
37149,9760562,FANFARE,MOL Chemical Tankers Pte Ltd,Singapore,MOL Chemical Tankers Pte Ltd,Singapore,Singapore,Chem,2018,,37257,NK,TM Shipmanagement Co Ltd,"Korea, Republic Of",MOL Chemical Tankers Pte Ltd,Singapore,2020-01-01T00:00:00Z
1750,9315367,MINERVA V,Minerva Shipping Co Ltd,Hong Kong,Minerva Shipping Co Ltd,Hong Kong,Panama,Tank,2007,,319247,ABS,Firm Shipping Services Pte Ltd,Singapore,Minerva Shipping Co Ltd,Hong Kong,2023-04-29T00:00:00Z
9138,9675729,OCEAN JOURNEY,Nissen Kaiun KK,Japan,Nissen Kaiun KK,Japan,Panama,Bulk,2014,,38190,NK,,,Nissen Kaiun KK,Japan,2021-03-10T00:00:00Z
21660,9307243,LE HAVRE,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Cyprus,Cont,2006,,111737,LR,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
12505,9707508,GASLOG GENEVA,GasLog Group Ltd,Greece,GasLog Group Ltd,Greece,Bermuda,LNG,2016,,87759,ABS,GasLog LNG Services Ltd,Greece,GasLog Group Ltd,Greece,2020-01-01T00:00:00Z
26164,9628958,INTAN DAYA 4,Teguh Permata Nusantara,Indonesia,Teguh Permata Nusantara,Indonesia,Indonesia,Gen,2011,,4448,KI,,,Teguh Permata Nusantara,Indonesia,2020-01-01T00:00:00Z
35734,9178551,SELIN M,Med Brokerage & Management Corp.,Turkey,Med Brokerage & Management Corp.,Turkey,Panama,Bulk,1998,,31770,NK,,,Med Brokerage & Management Corp.,Turkey,2020-01-01T00:00:00Z
7479,9621235,ORIHIME,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Japan,Bulk,2012,,250950,NK,,,Nippon Yusen Kaisha (N Y K),Japan,2022-01-21T00:00:00Z
23133,9710177,CHIPOLBROK PACIFIC,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Hong Kong,Gen,2015,,31615,LR,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,Chinese-Polish Joint Stock Shipping Co. (Chipolbrok),China,2020-01-01T00:00:00Z
2033,9374167,AURIGA OCEAN,UC Shipping Pte Ltd,Singapore,UC Shipping Pte Ltd,Singapore,Liberia,Bulk,2008,,93549,NK,COSCO Wallem Ship Management Co Ltd,China,UC Shipping Pte Ltd,Singapore,2023-04-03T00:00:00Z
21864,9792474,ELANDRA EAGLE,Elandra Tankers (Singapore) Pte. Ltd.,Singapore,Elandra Tankers (Singapore) Pte. Ltd.,Singapore,Marshall Islands,Tank,2017,,157554,LR,LSC Shipmanagement SIA,Latvia,Elandra Tankers (Singapore) Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
40240,9489285,OLYMPIC SEA,Olympic Shipping & Management SA,Greece,Olympic Shipping & Management SA,Greece,Marshall Islands,Tank,2008,,104809,ABS,Springfield Shipping Co,Greece,Olympic Shipping & Management SA,Greece,2020-01-01T00:00:00Z
9102,9495765,RHL CONSTANTIA,Reederei Hamburger Lloyd GmbH & Co KG,Germany,Reederei Hamburger Lloyd GmbH & Co KG,Germany,Liberia,Cont,2013,,58027,DNV,,,Reederei Hamburger Lloyd GmbH & Co KG,Germany,2021-03-27T00:00:00Z
5760,9657052,NAVE VELOCITY,AVIC Capital Co Ltd,China,Navios Tankers Management Inc,Greece,Marshall Islands,Tank,2015,,49999,ABS,Navios Tankers Management Inc,Greece,Navios Tankers Management Inc,Greece,2022-04-18T00:00:00Z
14295,9588574,AGERI,Larus SA,Greece,Larus SA,Greece,Liberia,Bulk,2012,,56754,NK,,,Larus SA,Greece,2020-01-01T00:00:00Z
39163,9317834,XENIA,Safety Management Overseas SA,Greece,Safety Management Overseas SA,Greece,Cyprus,Bulk,2006,,87144,LR,Safe Bulkers Management Ltd,Cyprus,Safety Management Overseas SA,Greece,2020-01-01T00:00:00Z
17480,9738026,EVMAR,Blue Planet Shipping Ltd,Greece,Blue Planet Shipping Ltd,Greece,Marshall Islands,Bulk,2016,,82039,LR,,,Blue Planet Shipping Ltd,Greece,2020-01-01T00:00:00Z
17880,9793868,BANGLAR AGRADOOT,Bangladesh Shipping Corp. (BSC),Bangladesh,Bangladesh Shipping Corp. (BSC),Bangladesh,Bangladesh,Tank,2019,,38919,LR,Bangladesh Shipping Corp. (BSC),Bangladesh,Bangladesh Shipping Corp. (BSC),Bangladesh,2020-01-01T00:00:00Z
16890,9366108,MARY GORGIAS,Iolcos Hellenic Maritime Enterprises Co. Ltd.,Greece,Iolcos Hellenic Maritime Enterprises Co. Ltd.,Greece,Malta,Bulk,2008,,75181,NK,,,Iolcos Hellenic Maritime Enterprises Co. Ltd.,Greece,2020-01-01T00:00:00Z
36184,9726267,MARIA TOPIC,Marfin Management S A M,Monaco,Marfin Management S A M,Monaco,Marshall Islands,Bulk,2016,,60155,LR,,,Marfin Management S A M,Monaco,2020-01-01T00:00:00Z
392,9388340,ONE COSMOS,Shoei Kisen Kaisha Ltd,Japan,Ocean Network Express Pte Ltd,Singapore,Hong Kong,Cont,2008,,90466,NK,Shoei Kisen Kaisha Ltd,Japan,Shoei Kisen Kaisha Ltd,Japan,2023-09-06T00:00:00Z
31247,9290593,BEKS COLD,Unisea Shipping Ltd,Greece,Unisea Shipping Ltd,Greece,Malta,Bulk,2005,,176274,ABS,,,Unisea Shipping Ltd,Greece,2020-01-01T00:00:00Z
39956,9613288,ARBORELLA,Pan Ocean Co Ltd,"Korea, Republic Of",Pan Ocean Co Ltd,"Korea, Republic Of",Marshall Islands,Bulk,2012,,56473,KR,,,Pan Ocean Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
2724,9483190,VALIANT,Mercury Maritime Enterprises Co SA,Greece,Mercury Maritime Enterprises Co SA,Greece,Marshall Islands,Bulk,2009,,55561,DNV,Mercury Maritime Enterprises Co SA,Greece,Mercury Maritime Enterprises Co SA,Greece,2023-03-01T00:00:00Z
10720,9125889,HAN XIN,Hanssy Shipping Pte Ltd,Singapore,Hanssy Shipping Pte Ltd,Singapore,Hong Kong,Gen,1996,,7713,NK,,,Hanssy Shipping Pte Ltd,Singapore,2020-01-01T00:00:00Z
5162,9702132,CMA CGM KERGUELEN,CMA CGM Holding,France,CMA CGM Holding,France,Malta,Cont,2015,,186745,BV,,,CMA CGM Holding,France,2022-05-17T00:00:00Z
37063,9227998,CROWN VISION,MI Cement Factory Ltd.,Bangladesh,MI Cement Factory Ltd.,Bangladesh,Bangladesh,Bulk,2001,,51029,BV,,,MI Cement Factory Ltd.,Bangladesh,2020-01-01T00:00:00Z
18145,9800324,BW THALASSA,BW Group Ltd,Bermuda,BW Group Ltd,Bermuda,Singapore,Tank,2019,,114900,LR,BW Fleet Management,Singapore,BW Group Ltd,Bermuda,2020-01-01T00:00:00Z
6010,9702273,MSC ANTONELLA,China International Marine Containers Group Ltd (CIMC),China,China International Marine Containers Group Ltd (CIMC),China,Portugal,Cont,2016,,110800,DNV,MSC Shipmanagement Ltd.,Cyprus,China International Marine Containers Group Ltd (CIMC),China,2022-04-06T00:00:00Z
11204,9349590,BEHTA,Hafiz Darya Shipping Co. (HDSC),"Iran, Islamic Republic Of",Hafiz Darya Shipping Co. (HDSC),"Iran, Islamic Republic Of",Iran,Cont,2009,,85878,,Rahbaran Omid Darya Ship Management,"Iran, Islamic Republic Of",Hafiz Darya Shipping Co. (HDSC),"Iran, Islamic Republic Of",2020-01-01T00:00:00Z
7137,9628893,AMNSI MAXIMUS,Standard Chartered Bank Plc,United Kingdom,Standard Chartered Bank Plc,United Kingdom,Hong Kong,Bulk,2012,,81667,IR,Raffles Technical Services Pte Ltd,Singapore,Standard Chartered Bank Plc,United Kingdom,2022-02-15T00:00:00Z
24660,9559731,BUENA LUNA,Tabuchi Kaiun K K,Japan,Tabuchi Kaiun K K,Japan,Panama,LPG,2010,,5025,NK,,,Tabuchi Kaiun K K,Japan,2020-01-01T00:00:00Z
4871,9659775,DL DAHLIA,Daelim Industrial Co.,"Korea, Republic Of",Daelim Industrial Co.,"Korea, Republic Of",Panama,Bulk,2013,,82191,KR,,,Daelim Industrial Co.,"Korea, Republic Of",2022-06-01T00:00:00Z
826,9529504,SV ADELAIDE,Shanghai Fengquanyu Shipping Co Ltd,China,Shanghai Fengquanyu Shipping Co Ltd,China,Singapore,Bulk,2012,,61649,LR,Spring Valley Shipping Management Pte Ltd,Singapore,Spring Valley Shipping Management Pte Ltd,Singapore,2023-07-25T00:00:00Z
6042,9831309,NAVIG8 PRESTIGE JKB,Ocean Yield ASA,Norway,Ocean Yield ASA,Norway,Marshall Islands,Tank,2019,,110600,ABS,Suntech Ship Management Pte Ltd,Singapore,Ocean Yield ASA,Norway,2022-04-06T00:00:00Z
1456,9747429,IONIC UNICORN,Ionic Holdings Inc,Greece,Ionic Bulk Carriers Management Inc,Greece,Marshall Islands,Bulk,2016,,60411,NK,Ionic Bulk Carriers Management Inc,Greece,Ionic Bulk Carriers Management Inc,Greece,2023-05-29T00:00:00Z
6060,9262728,ARIES,IBJ Leasing Co. Ltd.,Japan,IBJ Leasing Co. Ltd.,Japan,Liberia,Cont,2004,,81171,NK,,,IBJ Leasing Co. Ltd.,Japan,2022-04-05T00:00:00Z
7079,9534054,CELESTE NOVA,Xihe Holdings Pte Ltd,Singapore,Xihe Holdings Pte Ltd,Singapore,Liberia,Tank,2013,,318510,ABS,Zodiac Maritime Limited,United Kingdom,Xihe Holdings Pte Ltd,Singapore,2022-02-21T00:00:00Z
4851,9461893,APL QINGDAO,Neptune Orient Lines Ltd. (NOL),Singapore,American President Lines (APL LLC),United States of America,Malta,Cont,2012,,125307,DNV,CMA CGM International Shipping,Singapore,CMA CGM Asia Shipping Pte Ltd,Singapore,2022-06-03T00:00:00Z
26160,9360893,AL SHAMAL,Teekay/Qatar Gas Transport Co.,Qatar,Teekay/Qatar Gas Transport Co.,Qatar,Bahamas,LNG,2008,,109661,ABS,Seapeak Maritime (Glasgow) Ltd,United Kingdom,Teekay/Qatar Gas Transport Co.,Qatar,2020-01-01T00:00:00Z
