id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
7242,9632131,MARGRETHE MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2015,,195071,ABS,,,Moller AP,Denmark,2022-02-07T00:00:00Z
7280,9632143,MARCHEN MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2015,,194897,ABS,Maersk Line A/S,Denmark,Moller AP,Denmark,2022-02-04T00:00:00Z
6856,9632155,METTE MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2015,,194829,ABS,Maersk Line A/S,Denmark,Moller AP,Denmark,2022-03-07T00:00:00Z
5511,9632167,MARIT MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2015,,164397,ABS,,,Moller AP,Denmark,2022-05-02T00:00:00Z
6558,9632179,MATHILDE MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2015,,194934,ABS,,,Moller AP,Denmark,2022-03-21T00:00:00Z
9381,9632600,ASIA EMERALD I,Transport Capital,Singapore,Transport Capital,Singapore,Singapore,Bulk,2011,,58018,CC,,,Transport Capital,Singapore,2020-11-27T00:00:00Z
39794,9632765,KOTA MEGAH,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2013,,45349,NK,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
4356,9632820,SEASMILE,Thenamaris Ships Management Inc,Greece,,,Malta,Cont,2013,,51020,LR,Thenamaris Conbulk Inc,Greece,Thenamaris Conbulk Inc,Greece,2022-07-28T00:00:00Z
35281,9633202,PACIFIC ISLAND,Marubeni Corp,Japan,Marubeni Corp,Japan,Panama,Bulk,2012,,38218,NK,,,Marubeni Corp,Japan,2020-01-01T00:00:00Z
13494,9634438,AQUARIUS,Kawasaki Kinkai Kisen KK,Japan,Kawasaki Kinkai Kisen KK,Japan,Marshall Islands,Bulk,2013,,56048,NK,,,Kawasaki Kinkai Kisen KK,Japan,2020-01-01T00:00:00Z
27674,9634634,MISSY ENTERPRISE,Sesoda Steamship Corp.,"Taiwan, Province Of China",Sesoda Steamship Corp.,"Taiwan, Province Of China",Panama,Bulk,2013,,32706,NK,,,Sesoda Steamship Corp.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
22591,9634646,ST. JOHN,Eastern Mediterranean Maritime Ltd,Greece,Eastern Mediterranean Maritime Ltd,Greece,Malta,Cont,2014,,21508,BV,,,Eastern Mediterranean Maritime Ltd,Greece,2020-01-01T00:00:00Z
22588,9634658,SANTA LOUKIA,Eastern Mediterranean Maritime Ltd,Greece,Eastern Mediterranean Maritime Ltd,Greece,Malta,Cont,2015,,21508,BV,,,Eastern Mediterranean Maritime Ltd,Greece,2020-01-01T00:00:00Z
15797,9634660,ORNELLA,Heino Winter GmbH & Co. KG,Germany,Heino Winter GmbH & Co. KG,Germany,Portugal,Cont,2012,,21762,ABS,,,Heino Winter GmbH & Co. KG,Germany,2020-01-01T00:00:00Z
448,9634672,OLIVIA,Buss Shipping GmbH & Co KG,Germany,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Madeira,Cont,2013,,21789,ABS,TB Marine Cont Shipmanagement GmbH & Co.KG,Germany,Buss Shipping GmbH & Co KG,Germany,2023-08-30T00:00:00Z
5790,9634684,OCEANA,Reederei Gebr Winter GmbH & Co KG,Germany,Feedertech Pte Ltd,Singapore,Antigua and Barbuda,Cont,2013,,21773,DNV,Leonhardt & Blumberg Shipmanagement GmbH & Co KG,Germany,Buss Shipping GmbH & Co KG,Germany,2022-04-18T00:00:00Z
18742,9634696,MCC SHENZHEN,Buss Capital GmbH & Co. KG,Germany,Buss Capital GmbH & Co. KG,Germany,Antigua and Barbuda,Cont,2013,,21789,DNV,,,Buss Capital GmbH & Co. KG,Germany,2020-01-01T00:00:00Z
15292,9635066,DEBONAIR,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2012,,5600,NK,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
15293,9635078,DECORUM,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2012,,5600,NK,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
6159,9635107,HONG NING,Wideshine Enterprises Co. Ltd.,China,Shenzhen Southern China LPG Shipping Co. Ltd.,China,Hong Kong,LPG,2012,,4369,CC,,,Tianjin Southwest Maritime Ltd,China,2022-04-04T00:00:00Z
4808,9635767,ELANDRA STAR,Vitol Holding BV,Netherlands,Vitol Holding BV,Netherlands,Marshall Islands,Tank,2013,,49999,LR,LSC Shipmanagement SIA,Latvia,Vitol Holding BV,Netherlands,2022-06-06T00:00:00Z
9111,9635781,LEOPARD SUN,Latvian Shipping Co.,Latvia,Latvian Shipping Co.,Latvia,Singapore,Tank,2013,,49999,LR,Navigazione Montanari SpA,Italy,Latvian Shipping Co.,Latvia,2021-03-18T00:00:00Z
18148,9635846,BW TIGER,BW Group Ltd,Bermuda,BW Group Ltd,Bermuda,Singapore,Tank,2014,,49999,LR,BW Fleet Management,Singapore,BW Group Ltd,Bermuda,2020-01-01T00:00:00Z
36974,9636278,ARPEGGIO,Mitsubishi Corp,Japan,Mitsubishi Corp,Japan,Panama,Bulk,2013,,80584,LR,,,Mitsubishi Corp,Japan,2020-01-01T00:00:00Z
26776,9636395,COREWISE OL,Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",Panama,Bulk,2013,,37059,BV,,,Shih Wei Navigation Co. Ltd.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
1559,9636694,EVO,Union Maritime Ltd,United Kingdom,Union Maritime Ltd,United Kingdom,Liberia,Tank,2013,,50044,BV,Virono Union Maritime SA,Greece,Union Maritime Ltd,United Kingdom,2023-05-19T00:00:00Z
7788,9636711,CORCOVADO LNG,Cardiff Marine Inc.,Greece,Cardiff Marine Inc.,Greece,Malta,LNG,2014,,89625,DNV,TMS Cardiff Gas Ltd.,Greece,Cardiff Marine Inc.,Greece,2021-12-27T00:00:00Z
15472,9636943,STAMFORD PIONEER,ID Management ApS,Denmark,ID Management ApS,Denmark,Hong Kong,Bulk,2012,,32386,NK,,,ID Management ApS,Denmark,2020-01-01T00:00:00Z
22215,9637492,CLEAN OCEAN,Dynagas Ltd.,Greece,Dynagas Ltd.,Greece,Marshall Islands,LNG,2014,,89956,LR,,,Dynagas Ltd.,Greece,2020-01-01T00:00:00Z
2694,9637650,DING HENG 36,CIMC Qianhai Commerce & Trading Co Ltd,China,Shanghai Dingheng Shipping Technology Co Ltd,China,Marshall Islands,Tank,2012,,19098,BV,Shanghai Dingheng Shipping Technology Co Ltd,China,Shanghai Dingheng Shipping Technology Co Ltd,China,2023-03-03T00:00:00Z
39137,9638173,CYMONA ENERGY,Safety Management Overseas SA,Greece,Safety Management Overseas SA,Greece,Japan,Bulk,2012,,74867,LR,,,Safety Management Overseas SA,Greece,2020-01-01T00:00:00Z
34127,9638563,NAVE ATROPOS,Navios Maritime Acquisition Corp. (NNA),Greece,Navios Maritime Acquisition Corp. (NNA),Greece,Marshall Islands,Tank,2013,,74711,ABS,Navios Tankers Management Inc,Greece,Navios Maritime Acquisition Corp. (NNA),Greece,2020-01-01T00:00:00Z
39774,9638616,KOTA BINTANG,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Gen,2012,,27400,DNV,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
8315,9638965,KOTA CEMPAKA,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2013,,84332,LR,,,Pacific International Lines Pte Ltd,Singapore,2021-11-02T00:00:00Z
31334,9639373,VITALITY,United Maritime Pte. Ltd.,Singapore,United Maritime Pte. Ltd.,Singapore,Singapore,Tank,2012,,5702,BV,,,United Maritime Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
33349,9639385,NEPAMORA,New Maritime Pte Ltd,Singapore,New Maritime Pte Ltd,Singapore,Singapore,Tank,2013,,5683,CC,,,New Maritime Pte Ltd,Singapore,2020-01-01T00:00:00Z
30089,9640358,MIHO,Yamane Sangyo KK,Japan,Yamane Sangyo KK,Japan,Panama,Gen,2012,,14017,NK,,,Yamane Sangyo KK,Japan,2020-01-01T00:00:00Z
26419,9640487,HONG DE,Tianjin Southwest Maritime Ltd,China,Tianjin Southwest Maritime Ltd,China,China,LPG,2015,,4191,CC,,,Tianjin Southwest Maritime Ltd,China,2020-01-01T00:00:00Z
13238,9640621,FURNESS VICTORIA,Fukunaga Kaiun Co Ltd,Japan,Fukunaga Kaiun Co Ltd,Japan,Panama,Bulk,2012,,58648,NK,,,Fukunaga Kaiun Co Ltd,Japan,2020-01-01T00:00:00Z
1074,9640994,SAFEEN PIONEER,Safeen Feeder Company,United Arab Emirates,Safeen Feeder Company,United Arab Emirates,Marshall Islands,Cont,2016,,24195,ABS,Columbia Shipmanagement Ltd (Cyprus),Cyprus,Columbia Shipmanagement Ltd (Cyprus),Cyprus,2023-07-03T00:00:00Z
33515,9641912,GLOBAL INNOVATOR,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Panama,Bulk,2013,,28222,LR,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
31150,9642174,OCEAN GRACIOUS,Tsurumi Kisen Co. Ltd.,Japan,Tsurumi Kisen Co. Ltd.,Japan,Panama,Bulk,2013,,38276,NK,,,Tsurumi Kisen Co. Ltd.,Japan,2020-01-01T00:00:00Z
27691,9642734,MILKY WAY,Setsuyo Kisen Co.,Japan,Setsuyo Kisen Co.,Japan,Panama,Gen,2012,,14257,NK,,,Setsuyo Kisen Co.,Japan,2020-01-01T00:00:00Z
2172,9643271,YASA SCORPION,Ya-Sa Shipping Industry & Trading SA,Turkey,Ya-Sa Tanker Isletmeciligi AS,Turkey,Marshall Islands,Tank,2013,,313998,KR,Ya-Sa Tanker Isletmeciligi AS,Turkey,Ya-Sa Tanker Isletmeciligi AS,Turkey,2023-03-21T00:00:00Z
8447,9643283,C. FREEDOM,SK Shipping Co Ltd,"Korea, Republic Of",SK Shipping Co Ltd,"Korea, Republic Of",Panama,Tank,2013,,319998,KR,SK Shipping Co.,"Korea, Republic Of",SK Shipping Co Ltd,"Korea, Republic Of",2021-10-20T00:00:00Z
30551,9643611,ATAYAL ACE,Wisdom Marine Lines SA,"Taiwan, Province Of China",Wisdom Marine Lines SA,"Taiwan, Province Of China",Panama,Bulk,2013,,16805,NK,,,Wisdom Marine Lines SA,"Taiwan, Province Of China",2020-01-01T00:00:00Z
1847,9643790,VEGA DABLAM,Pareto Business Management AS,Norway,Vega Bulk Management AS,Norway,Liberia,Bulk,2011,,35112,DNV,Thome Shipping Pte Ltd,Singapore,Vega Bulk Management AS,Norway,2023-04-18T00:00:00Z
19939,9643996,LOTUS CORAL,AST Inc (Advanced Storage & Transportation),Japan,AST Inc (Advanced Storage & Transportation),Japan,Panama,LPG,2013,,3830,NK,,,AST Inc (Advanced Storage & Transportation),Japan,2020-01-01T00:00:00Z
39149,9644524,SAGA FORTUNE,Saga Shipholding (Norway) AS,Norway,Saga Shipholding (Norway) AS,Norway,Hong Kong,Bulk,2012,,55596,DNV,,,Saga Shipholding (Norway) AS,Norway,2020-01-01T00:00:00Z
33516,9644536,NORD SATURN,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Panama,Bulk,2012,,77288,NK,,,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
15294,9644940,CATALYSE,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2013,,5518,BV,Hong Lam Marine Pte. Ltd.,Singapore,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
30821,9644990,MATE,XT Group,Israel,XT Group,Israel,Liberia,Cont,2013,,51939,NK,XT Management Ltd,Israel,XT Group,Israel,2020-01-01T00:00:00Z
6855,9645413,SPIRIT II,Transpetrol Maritime Services Ltd,Belgium,Transpetrol Maritime Services Ltd,Belgium,Singapore,Tank,2016,,114140,DNV,Transpetrol TM AS,Norway,Transpetrol Maritime Services Ltd,Belgium,2022-03-07T00:00:00Z
20682,9645425,AEGEAN DREAM,Arcadia Shipmanagement Co Ltd,Greece,Arcadia Shipmanagement Co Ltd,Greece,Greece,Tank,2016,,158888,ABS,Arcadia Shipmanagement Co. Ltd.,Greece,Arcadia Shipmanagement Co Ltd,Greece,2020-01-01T00:00:00Z
39782,9645451,KOTA SABAS,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2014,,51739,LR,Pacific International Lines (Pte),Singapore,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
39772,9645463,KOTA SAHABAT,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,2014,,51739,LR,Pacific International Lines (Pte),Singapore,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
29288,9645566,PRT HOPE,Watanabe Print Co. Ltd.,Japan,Watanabe Print Co. Ltd.,Japan,Panama,Bulk,2013,,56034,NK,Toritec Co Ltd,Japan,Watanabe Print Co. Ltd.,Japan,2020-01-01T00:00:00Z
6761,9645736,LNG VENUS,Mitsui O.S.K. Lines Ltd,Japan,,,Japan,LNG,2014,,86241,NK,,,,,2022-03-10T00:00:00Z
1108,9645786,S FONTVIEILLE,Hanadahiro Co Ltd,Japan,Scorpio MR Pool (SMRP),Monaco,Marshall Islands,Tank,2013,,49990,ABS,Zenith Gemi Isletmeciligi AS,Turkey,Scorpio Commercial Management S.A.M.,Monaco,2023-06-29T00:00:00Z
7406,9645889,CSCL BOHAI SEA,China COSCO Shipping Corp Ltd,China,China COSCO Shipping Corp Ltd,China,Hong Kong,Cont,2014,,121824,CC,,,China COSCO Shipping Corp Ltd,China,2022-01-25T00:00:00Z
38380,9646194,DA TONG,Qingdao Da Tong International Shipping Management Co Ltd,China,Qingdao Da Tong International Shipping Management Co Ltd,China,Panama,Bulk,2013,,81104,BV,,,Qingdao Da Tong International Shipping Management Co Ltd,China,2020-01-01T00:00:00Z
26152,9646924,INTAN DAYA 22,Teguh Permata Nusantara,Indonesia,Teguh Permata Nusantara,Indonesia,Singapore,Gen,2012,,7000,BV,,,Teguh Permata Nusantara,Indonesia,2020-01-01T00:00:00Z
26161,9646936,INTAN DAYA 322,Teguh Permata Nusantara,Indonesia,Teguh Permata Nusantara,Indonesia,Singapore,Gen,2012,,12000,BV,,,Teguh Permata Nusantara,Indonesia,2020-01-01T00:00:00Z
26162,9646948,INTAN DAYA 228,Teguh Permata Nusantara,Indonesia,Teguh Permata Nusantara,Indonesia,Indonesia,Gen,2012,,12000,BV,,,Teguh Permata Nusantara,Indonesia,2020-01-01T00:00:00Z
32718,9647899,PACIFIC ENERGY 28,Unknown Chinese,China,Unknown Chinese,China,Singapore,Tank,2012,,2965,LR,V-Bunkers Tankers Pte Ltd,Singapore,Unknown Chinese,China,2020-01-01T00:00:00Z
22900,9647904,PACIFIC ENERGY 168,Chuang Xin (China) Group Ltd.,Hong Kong,Chuang Xin (China) Group Ltd.,Hong Kong,Singapore,Tank,2013,,2965,CC,Ocean Tankers (Pte.) Ltd.,Singapore,Chuang Xin (China) Group Ltd.,Hong Kong,2020-01-01T00:00:00Z
25373,9647916,STRAITS HARMONY,Straits Bunkering Pte Ltd,Singapore,Straits Bunkering Pte Ltd,Singapore,Singapore,Tank,2014,,2959,CC,Viridian Maritime Pte Ltd,Singapore,Straits Bunkering Pte Ltd,Singapore,2020-01-01T00:00:00Z
14467,9648790,AQUA-TERRA 7,Link Marine Pte. Ltd.,Singapore,Link Marine Pte. Ltd.,Singapore,Singapore,Tank,2012,,6510,BV,,,Link Marine Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
6900,9648908,MARGRET OLDENDORFF,Polembros Shipping Ltd,Greece,Polembros Shipping Ltd,Greece,Liberia,Bulk,2014,,208086,ABS,,,Polembros Shipping Ltd,Greece,2022-03-04T00:00:00Z
31210,9649249,TUO FU 8,Tuofu Shipping Management Ltd.,China,Tuofu Shipping Management Ltd.,China,Hong Kong,Bulk,2013,,81721,RI,,,Tuofu Shipping Management Ltd.,China,2020-01-01T00:00:00Z
28552,9650339,ZHUANG YUAN AO,Shun Yuen Group (Hong Kong) Limited,Hong Kong,Shun Yuen Group (Hong Kong) Limited,Hong Kong,Hong Kong,Tank,2012,,12000,BV,,,Shun Yuen Group (Hong Kong) Limited,Hong Kong,2020-01-01T00:00:00Z
34319,9650444,SUMATERA EXPRESS,Nova Shipping & Logistics Pte Ltd,Singapore,Nova Shipping & Logistics Pte Ltd,Singapore,Hong Kong,Bulk,2014,,70395,ABS,,,Nova Shipping & Logistics Pte Ltd,Singapore,2020-01-01T00:00:00Z
5661,9650781,CAPE PELICAN,Nissen Kaiun KK,Japan,Nissen Kaiun KK,Japan,Panama,Bulk,2013,,181415,LR,,,Nissen Kaiun KK,Japan,2022-04-25T00:00:00Z
153,9650810,GEORGE,Pioneer Marine Advisers Pte Ltd,Singapore,Pioneer Marine Advisers Pte Ltd,Singapore,Marshall Islands,Bulk,2013,,38276,NK,VG Shipmanagement SA,Greece,Pioneer Marine Advisers Pte Ltd,Singapore,2023-09-27T00:00:00Z
15432,9651101,GLOVIS COURAGE,Hyundai Glovis Co Ltd,"Korea, Republic Of",Hyundai Glovis Co Ltd,"Korea, Republic Of",Marshall Islands,PCC,2013,,20661,KR,,,Hyundai Glovis Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
27753,9651864,PACIFIC HONOUR,Seven Seas Oil Trading Pte. Ltd.,Singapore,Seven Seas Oil Trading Pte. Ltd.,Singapore,Singapore,Tank,2013,,4785,CC,Seven Seas Oil Trading Pte. Ltd.,Singapore,Seven Seas Oil Trading Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
33350,9651876,ZMAGA,New Maritime Pte Ltd,Singapore,New Maritime Pte Ltd,Singapore,Singapore,Tank,2013,,4784,CC,,,New Maritime Pte Ltd,Singapore,2020-01-01T00:00:00Z
30124,9652480,FAIR OCEAN,Yano Kaiun Co.,Japan,Yano Kaiun Co.,Japan,Panama,Bulk,2013,,33329,NK,Yano Kaiun Co.,Japan,Yano Kaiun Co.,Japan,2020-01-01T00:00:00Z
15468,9653795,CARAVOS LIBERTY,Iason Hellenic Shipping Co. Ltd,Greece,Iason Hellenic Shipping Co. Ltd,Greece,Marshall Islands,Bulk,2013,,63301,RI,Iason Hellenic Shipping Co. Ltd,Greece,Iason Hellenic Shipping Co. Ltd,Greece,2020-01-01T00:00:00Z
12376,9654464,WIELAND,Gerd Ritscher K.G.,Germany,Gerd Ritscher K.G.,Germany,Portugal,Cont,2014,,56054,DNV,,,Gerd Ritscher K.G.,Germany,2020-01-01T00:00:00Z
12675,9654696,GOLAR GLACIER,Golar LNG 1460 Corp,United Kingdom,Golar LNG 1460 Corp,United Kingdom,Marshall Islands,LNG,2014,,79602,DNV,Golar Management Norway AS,Norway,Golar LNG 1460 Corp,United Kingdom,2020-01-01T00:00:00Z
5588,9654701,GOLAR KELVIN,Golar LNG 1460 Corp,United Kingdom,Golar LNG 1460 Corp,United Kingdom,Marshall Islands,LNG,2015,,90607,DNV,Golar Management Norway AS,Norway,Golar LNG 1460 Corp,United Kingdom,2022-04-26T00:00:00Z
965,9654878,KOOL BALTIC,Eastern Pacific Shipping Pte Ltd,Singapore,Shell Singapore,Singapore,Liberia,LNG,2015,,93508,LR,Golar Management Norway AS,Norway,Golar Management Norway AS,Norway,2023-07-13T00:00:00Z
15286,9654907,DELPHINE,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2012,,5564,NK,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
15287,9654919,DEMURE,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2012,,5542,NK,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
4875,9655042,KOOL FROST,Golar LNG 1460 Corp,United Kingdom,Golar LNG 1460 Corp,United Kingdom,Marshall Islands,LNG,2014,,82005,ABS,,,Golar LNG 1460 Corp,United Kingdom,2022-06-01T00:00:00Z
33348,9655365,ZAFER,New Maritime Pte Ltd,Singapore,New Maritime Pte Ltd,Singapore,Singapore,Tank,2012,,3941,CC,,,New Maritime Pte Ltd,Singapore,2020-01-01T00:00:00Z
12663,9655377,GOLDEN JUBILEE,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Singapore,Tank,2012,,3941,KR,,,Golden Island Diesel Oil Trading Pte Ltd,Singapore,2020-01-01T00:00:00Z
28748,9655389,MARINE NOEL,Sinanju Tankers Pte. Ltd.,Singapore,Sinanju Tankers Pte. Ltd.,Singapore,Singapore,Tank,2012,,4708,BV,,,Sinanju Tankers Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
28755,9655391,MARINE ORACLE,Sinanju Tankers Pte. Ltd.,Singapore,Sinanju Tankers Pte. Ltd.,Singapore,Singapore,Tank,2012,,4705,BV,,,Sinanju Tankers Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
9286,9655420,AFRICAN TEIST,Toyo Senpaku Co. Ltd.,Japan,Toyo Senpaku Co. Ltd.,Japan,Panama,Bulk,2014,,33343,NK,,,Toyo Senpaku Co. Ltd.,Japan,2020-12-29T00:00:00Z
12664,9655779,DOUBLE HAPPINESS,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Golden Island Diesel Oil Trading Pte Ltd,Singapore,Singapore,Tank,2013,,4999,KR,,,Golden Island Diesel Oil Trading Pte Ltd,Singapore,2020-01-01T00:00:00Z
2277,9655808,GOLAR TUNDRA,Golar LNG Partners LP,Bermuda,Golar LNG Partners LP,Bermuda,Marshall Islands,LNG,2015,,87159,RI,Golar Management Norway AS,Norway,Golar LNG Ltd,Bermuda,2023-05-11T00:00:00Z
36035,9656084,PUERTO ROSARIO,Lomar Corp Ltd,Bermuda,Lomar Corp Ltd,Bermuda,Singapore,Bulk,2014,,64689,BV,,,Lomar Corp Ltd,Bermuda,2020-01-01T00:00:00Z
33347,9656876,STRAITS BRILLIANCE,New Maritime Pte Ltd,Singapore,New Maritime Pte Ltd,Singapore,Australia,Tank,2012,,3606,CC,,,New Maritime Pte Ltd,Singapore,2020-01-01T00:00:00Z
26149,9656967,INTAN DAYA 7,Teguh Permata Nusantara,Indonesia,Teguh Permata Nusantara,Indonesia,Indonesia,Gen,2012,,7000,KI,PT Pelayaran Teguh Persada Kencana,Indonesia,Teguh Permata Nusantara,Indonesia,2020-01-01T00:00:00Z
30010,9658422,ADEN PRINCESS,Yemeni Republic Govt.,Yemen,Yemeni Republic Govt.,Yemen,Tuvalu,Tank,2012,,7053,BV,,,Yemeni Republic Govt.,Yemen,2020-01-01T00:00:00Z
1055,9658446,HMM MONGLA,HMM Co Ltd,"Korea, Republic Of",HMM Co Ltd,"Korea, Republic Of",South Korea,Cont,2014,,25294,KR,HMM Ocean Service Co Ltd,"Korea, Republic Of",HMM Co Ltd,"Korea, Republic Of",2023-07-05T00:00:00Z
35945,9658458,HMM DHAKA,Lomar Corp Ltd,Bermuda,Lomar Corp Ltd,Bermuda,Singapore,Cont,2014,,25301,KR,HMM Ocean Service Co Ltd,"Korea, Republic Of",Lomar Corp Ltd,Bermuda,2020-01-01T00:00:00Z
12006,9659127,WAREGEM,Exmar LPG BVBA,Belgium,Exmar LPG BVBA,Belgium,Belgium,LPG,2014,,28576,LR,Exmar Shipmanagement NV,Belgium,Exmar LPG BVBA,Belgium,2020-01-01T00:00:00Z
31311,9659505,WISDOM,United Maritime Pte. Ltd.,Singapore,United Maritime Pte. Ltd.,Singapore,Singapore,Tank,2013,,2700,CC,,,United Maritime Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
31659,9659672,THE DIPLOMAT,Trafigura,United Kingdom,Trafigura,United Kingdom,Marshall Islands,Tank,2014,,30158,BV,Executive Ship Management Pte. Ltd.,Singapore,Trafigura,United Kingdom,2020-01-01T00:00:00Z
30556,9659751,BUNUN ELEGANCE,Wisdom Marine Lines SA,"Taiwan, Province Of China",Wisdom Marine Lines SA,"Taiwan, Province Of China",Hong Kong,Bulk,2014,,45556,NK,,,Wisdom Marine Lines SA,"Taiwan, Province Of China",2020-01-01T00:00:00Z
23904,9659763,DL ACACIA,Daelim Industrial Co.,"Korea, Republic Of",Daelim Industrial Co.,"Korea, Republic Of",Panama,Bulk,2013,,81568,KR,,,Daelim Industrial Co.,"Korea, Republic Of",2020-01-01T00:00:00Z
26973,9660011,YM MOVEMENT,Shoei Kisen KK,Japan,Shoei Kisen KK,Japan,Panama,Cont,2013,,72370,NK,Fleet Ship Management Pte Ltd,Singapore,Shoei Kisen KK,Japan,2020-01-01T00:00:00Z
7423,9660621,MOLYVOS LUCK,Nisshin Shipping Co Ltd (Nisshin Kaiun KK),Japan,Nisshin Shipping Co Ltd (Nisshin Kaiun KK),Japan,Marshall Islands,Bulk,2014,,57689,BV,Eurobulk Ltd,Greece,Nisshin Shipping Co Ltd (Nisshin Kaiun KK),Japan,2022-01-25T00:00:00Z
15893,9660724,ANH PHAT PETRO 06,Hoang Hung Shipping JSC,Viet Nam,Hoang Hung Shipping JSC,Viet Nam,Vietnam,Tank,2012,,4990,VR,,,Hoang Hung Shipping JSC,Viet Nam,2020-01-01T00:00:00Z
15896,9660736,THINH AN 58,Hoang Hung Shipping JSC,Viet Nam,Hoang Hung Shipping JSC,Viet Nam,Vietnam,Tank,2012,,4922,VR,Thinh An Industry & Trading JSC (Cong Ty Co Phan Cong Nghiep Va Thuong Mai Thinh An),Viet Nam,Hoang Hung Shipping JSC,Viet Nam,2020-01-01T00:00:00Z
37343,9661443,MARS,MM Marine Inc,Greece,MM Marine Inc,Greece,Singapore,Tank,2013,,7034,CC,MM Marine Inc,Greece,MM Marine Inc,Greece,2020-01-01T00:00:00Z
18824,9661455,VENUS,Brightoil Petroleum Group,Hong Kong,Brightoil Petroleum Group,Hong Kong,Singapore,Tank,2013,,6985,CC,Brightoil Shipmanagement Pte Ltd,Singapore,Brightoil Petroleum Group,Hong Kong,2020-01-01T00:00:00Z
30970,9662019,ATLANTIC GAS,Ultragas (Europe) ApS,Denmark,Ultragas (Europe) ApS,Denmark,Denmark (DIS),LPG,2014,,24163,LR,Ultraship ApS,Denmark,Ultragas (Europe) ApS,Denmark,2020-01-01T00:00:00Z
6319,9662409,SCHINOUSA,Minerva Marine Inc,Greece,Minerva Marine Inc,Greece,Malta,Bulk,2014,,176247,RI,Minerva Dry Inc,Greece,Minerva Marine Inc,Greece,2022-03-30T00:00:00Z
15284,9662655,DESTINE,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2013,,5411,NK,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
15282,9662667,ENCHANT,Hong Lam Marine Pte Ltd,Singapore,Hong Lam Marine Pte Ltd,Singapore,Singapore,Tank,2013,,1129,NK,,,Hong Lam Marine Pte Ltd,Singapore,2020-01-01T00:00:00Z
