"date_","day_part_segment","geo_subcategory","shipcategory","shipcount"
"31/12/2020","Morning","Port Pasir Panjang","TANKER","1"
"31/12/2020","Morning","Port Tanjong Pagar","CARGO","1"
"31/12/2020","Morning","Port Tanjong Pagar","PASSENGER","0"
"31/12/2020","Morning","Port Tanjong Pagar","TANKER","0"
"31/12/2020","Morning","Port Tuas","CARGO","1"
"31/12/2020","Morning","Port Tuas","PASSENGER","0"
"31/12/2020","Morning","Port Tuas","TANKER","1"
"31/12/2020","Morning","Sea","CARGO","24"
"31/12/2020","Morning","Sea","PASSENGER","0"
"31/12/2020","Morning","Sea","TANKER","66"
"31/12/2020","Night","Land","CARGO","0"
"31/12/2020","Night","Land","PASSENGER","0"
"31/12/2020","Night","Land","TANKER","0"
"31/12/2020","Night","Port Brani","CARGO","1"
"31/12/2020","Night","Port Brani","PASSENGER","0"
"31/12/2020","Night","Port Brani","TANKER","0"
"31/12/2020","Night","Port Bukom","CARGO","0"
"31/12/2020","Night","Port Bukom","PASSENGER","0"
"31/12/2020","Night","Port Bukom","TANKER","11"
"31/12/2020","Night","Port Jurong Island","CARGO","6"
"31/12/2020","Night","Port Jurong Island","PASSENGER","0"
"31/12/2020","Night","Port Jurong Island","TANKER","28"
"31/12/2020","Night","Port Marina Bay Cruise Centre","CARGO","0"
"31/12/2020","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"31/12/2020","Night","Port Marina Bay Cruise Centre","TANKER","0"
"31/12/2020","Night","Port Pasir Panjang","CARGO","24"
"31/12/2020","Night","Port Pasir Panjang","PASSENGER","0"
"31/12/2020","Night","Port Pasir Panjang","TANKER","7"
"31/12/2020","Night","Port Tanjong Pagar","CARGO","1"
"31/12/2020","Night","Port Tanjong Pagar","PASSENGER","0"
"31/12/2020","Night","Port Tanjong Pagar","TANKER","0"
"31/12/2020","Night","Port Tuas","CARGO","1"
"31/12/2020","Night","Port Tuas","PASSENGER","0"
"31/12/2020","Night","Port Tuas","TANKER","2"
"31/12/2020","Night","Sea","CARGO","34"
"31/12/2020","Night","Sea","PASSENGER","0"
"31/12/2020","Night","Sea","TANKER","118"
"4/1/2020","Afternoon","Land","CARGO","0"
"4/1/2020","Afternoon","Land","PASSENGER","0"
"4/1/2020","Afternoon","Land","TANKER","0"
"4/1/2020","Afternoon","Port Brani","CARGO","2"
"4/1/2020","Afternoon","Port Brani","PASSENGER","0"
"4/1/2020","Afternoon","Port Brani","TANKER","0"
"4/1/2020","Afternoon","Port Bukom","CARGO","1"
"4/1/2020","Afternoon","Port Bukom","PASSENGER","0"
"4/1/2020","Afternoon","Port Bukom","TANKER","18"
"4/1/2020","Afternoon","Port Jurong Island","CARGO","7"
"4/1/2020","Afternoon","Port Jurong Island","PASSENGER","0"
"4/1/2020","Afternoon","Port Jurong Island","TANKER","45"
"4/1/2020","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2020","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2020","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2020","Afternoon","Port Pasir Panjang","CARGO","24"
"4/1/2020","Afternoon","Port Pasir Panjang","PASSENGER","0"
"4/1/2020","Afternoon","Port Pasir Panjang","TANKER","11"
"4/1/2020","Afternoon","Port Tanjong Pagar","CARGO","1"
"4/1/2020","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"4/1/2020","Afternoon","Port Tanjong Pagar","TANKER","0"
"4/1/2020","Afternoon","Port Tuas","CARGO","4"
"4/1/2020","Afternoon","Port Tuas","PASSENGER","0"
"4/1/2020","Afternoon","Port Tuas","TANKER","9"
"4/1/2020","Afternoon","Sea","CARGO","63"
"4/1/2020","Afternoon","Sea","PASSENGER","0"
"4/1/2020","Afternoon","Sea","TANKER","197"
"4/1/2020","Early_Morning","Land","CARGO","0"
"4/1/2020","Early_Morning","Land","PASSENGER","0"
"4/1/2020","Early_Morning","Land","TANKER","0"
"4/1/2020","Early_Morning","Port Brani","CARGO","2"
"4/1/2020","Early_Morning","Port Brani","PASSENGER","0"
"4/1/2020","Early_Morning","Port Brani","TANKER","0"
"4/1/2020","Early_Morning","Port Bukom","CARGO","2"
"4/1/2020","Early_Morning","Port Bukom","PASSENGER","0"
"4/1/2020","Early_Morning","Port Bukom","TANKER","10"
"4/1/2020","Early_Morning","Port Jurong Island","CARGO","4"
"4/1/2020","Early_Morning","Port Jurong Island","PASSENGER","0"
"4/1/2020","Early_Morning","Port Jurong Island","TANKER","34"
"4/1/2020","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2020","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2020","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2020","Early_Morning","Port Pasir Panjang","CARGO","24"
"4/1/2020","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"4/1/2020","Early_Morning","Port Pasir Panjang","TANKER","14"
"4/1/2020","Early_Morning","Port Tanjong Pagar","CARGO","1"
"4/1/2020","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"4/1/2020","Early_Morning","Port Tanjong Pagar","TANKER","0"
"4/1/2020","Early_Morning","Port Tuas","CARGO","3"
"4/1/2020","Early_Morning","Port Tuas","PASSENGER","0"
"4/1/2020","Early_Morning","Port Tuas","TANKER","5"
"4/1/2020","Early_Morning","Sea","CARGO","49"
"4/1/2020","Early_Morning","Sea","PASSENGER","0"
"4/1/2020","Early_Morning","Sea","TANKER","157"
"4/1/2020","Evening","Land","CARGO","0"
"4/1/2020","Evening","Land","PASSENGER","0"
"4/1/2020","Evening","Land","TANKER","0"
"4/1/2020","Evening","Port Brani","CARGO","1"
"4/1/2020","Evening","Port Brani","PASSENGER","0"
"4/1/2020","Evening","Port Brani","TANKER","0"
"4/1/2020","Evening","Port Bukom","CARGO","2"
"4/1/2020","Evening","Port Bukom","PASSENGER","0"
"4/1/2020","Evening","Port Bukom","TANKER","12"
"4/1/2020","Evening","Port Jurong Island","CARGO","6"
"4/1/2020","Evening","Port Jurong Island","PASSENGER","0"
"4/1/2020","Evening","Port Jurong Island","TANKER","27"
"4/1/2020","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2020","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2020","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2020","Evening","Port Pasir Panjang","CARGO","25"
"4/1/2020","Evening","Port Pasir Panjang","PASSENGER","0"
"4/1/2020","Evening","Port Pasir Panjang","TANKER","9"
"4/1/2020","Evening","Port Tanjong Pagar","CARGO","0"
"4/1/2020","Evening","Port Tanjong Pagar","PASSENGER","0"
"4/1/2020","Evening","Port Tanjong Pagar","TANKER","0"
"4/1/2020","Evening","Port Tuas","CARGO","2"
"4/1/2020","Evening","Port Tuas","PASSENGER","0"
"4/1/2020","Evening","Port Tuas","TANKER","5"
"4/1/2020","Evening","Sea","CARGO","48"
"4/1/2020","Evening","Sea","PASSENGER","1"
"4/1/2020","Evening","Sea","TANKER","148"
"4/1/2020","Late_Night","Land","CARGO","0"
"4/1/2020","Late_Night","Land","PASSENGER","0"
"4/1/2020","Late_Night","Land","TANKER","0"
"4/1/2020","Late_Night","Port Brani","CARGO","1"
"4/1/2020","Late_Night","Port Brani","PASSENGER","0"
"4/1/2020","Late_Night","Port Brani","TANKER","0"
"4/1/2020","Late_Night","Port Bukom","CARGO","5"
"4/1/2020","Late_Night","Port Bukom","PASSENGER","0"
"4/1/2020","Late_Night","Port Bukom","TANKER","13"
"4/1/2020","Late_Night","Port Jurong Island","CARGO","6"
"4/1/2020","Late_Night","Port Jurong Island","PASSENGER","0"
"4/1/2020","Late_Night","Port Jurong Island","TANKER","49"
"4/1/2020","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2020","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2020","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2020","Late_Night","Port Pasir Panjang","CARGO","30"
"4/1/2020","Late_Night","Port Pasir Panjang","PASSENGER","0"
"4/1/2020","Late_Night","Port Pasir Panjang","TANKER","12"
"4/1/2020","Late_Night","Port Tanjong Pagar","CARGO","2"
"4/1/2020","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"4/1/2020","Late_Night","Port Tanjong Pagar","TANKER","0"
"4/1/2020","Late_Night","Port Tuas","CARGO","6"
"4/1/2020","Late_Night","Port Tuas","PASSENGER","0"
"4/1/2020","Late_Night","Port Tuas","TANKER","8"
"4/1/2020","Late_Night","Sea","CARGO","63"
"4/1/2020","Late_Night","Sea","PASSENGER","0"
"4/1/2020","Late_Night","Sea","TANKER","195"
"4/1/2020","Morning","Land","CARGO","0"
"4/1/2020","Morning","Land","PASSENGER","0"
"4/1/2020","Morning","Land","TANKER","0"
"4/1/2020","Morning","Port Brani","CARGO","0"
"4/1/2020","Morning","Port Brani","PASSENGER","0"
"4/1/2020","Morning","Port Brani","TANKER","0"
"4/1/2020","Morning","Port Bukom","CARGO","1"
"4/1/2020","Morning","Port Bukom","PASSENGER","0"
"4/1/2020","Morning","Port Bukom","TANKER","15"
"4/1/2020","Morning","Port Jurong Island","CARGO","4"
"4/1/2020","Morning","Port Jurong Island","PASSENGER","0"
"4/1/2020","Morning","Port Jurong Island","TANKER","33"
"4/1/2020","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2020","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2020","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2020","Morning","Port Pasir Panjang","CARGO","20"
"4/1/2020","Morning","Port Pasir Panjang","PASSENGER","0"
"4/1/2020","Morning","Port Pasir Panjang","TANKER","10"
"4/1/2020","Morning","Port Tanjong Pagar","CARGO","0"
"4/1/2020","Morning","Port Tanjong Pagar","PASSENGER","0"
"4/1/2020","Morning","Port Tanjong Pagar","TANKER","0"
"4/1/2020","Morning","Port Tuas","CARGO","2"
"4/1/2020","Morning","Port Tuas","PASSENGER","0"
"4/1/2020","Morning","Port Tuas","TANKER","6"
"4/1/2020","Morning","Sea","CARGO","46"
"4/1/2020","Morning","Sea","PASSENGER","0"
"4/1/2020","Morning","Sea","TANKER","151"
"4/1/2020","Night","Land","CARGO","0"
"4/1/2020","Night","Land","PASSENGER","0"
"4/1/2020","Night","Land","TANKER","0"
"4/1/2020","Night","Port Brani","CARGO","1"
"4/1/2020","Night","Port Brani","PASSENGER","0"
"4/1/2020","Night","Port Brani","TANKER","0"
"4/1/2020","Night","Port Bukom","CARGO","0"
"4/1/2020","Night","Port Bukom","PASSENGER","0"
"4/1/2020","Night","Port Bukom","TANKER","9"
"4/1/2020","Night","Port Jurong Island","CARGO","4"
"4/1/2020","Night","Port Jurong Island","PASSENGER","0"
"4/1/2020","Night","Port Jurong Island","TANKER","33"
"4/1/2020","Night","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2020","Night","Port Marina Bay Cruise Centre","PASSENGER","1"
"4/1/2020","Night","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2020","Night","Port Pasir Panjang","CARGO","20"
"4/1/2020","Night","Port Pasir Panjang","PASSENGER","0"
"4/1/2020","Night","Port Pasir Panjang","TANKER","7"
"4/1/2020","Night","Port Tanjong Pagar","CARGO","0"
"4/1/2020","Night","Port Tanjong Pagar","PASSENGER","1"
"4/1/2020","Night","Port Tanjong Pagar","TANKER","0"
"4/1/2020","Night","Port Tuas","CARGO","3"
"4/1/2020","Night","Port Tuas","PASSENGER","0"
"4/1/2020","Night","Port Tuas","TANKER","6"
"4/1/2020","Night","Sea","CARGO","48"
"4/1/2020","Night","Sea","PASSENGER","1"
"4/1/2020","Night","Sea","TANKER","153"
"4/1/2021","Afternoon","Land","CARGO","0"
"4/1/2021","Afternoon","Land","PASSENGER","0"
"4/1/2021","Afternoon","Land","TANKER","0"
"4/1/2021","Afternoon","Port Brani","CARGO","1"
"4/1/2021","Afternoon","Port Brani","PASSENGER","0"
"4/1/2021","Afternoon","Port Brani","TANKER","0"
"4/1/2021","Afternoon","Port Bukom","CARGO","2"
"4/1/2021","Afternoon","Port Bukom","PASSENGER","0"
"4/1/2021","Afternoon","Port Bukom","TANKER","20"
"4/1/2021","Afternoon","Port Jurong Island","CARGO","8"
"4/1/2021","Afternoon","Port Jurong Island","PASSENGER","0"
"4/1/2021","Afternoon","Port Jurong Island","TANKER","44"
"4/1/2021","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2021","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2021","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2021","Afternoon","Port Pasir Panjang","CARGO","26"
"4/1/2021","Afternoon","Port Pasir Panjang","PASSENGER","0"
"4/1/2021","Afternoon","Port Pasir Panjang","TANKER","12"
"4/1/2021","Afternoon","Port Tanjong Pagar","CARGO","2"
"4/1/2021","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"4/1/2021","Afternoon","Port Tanjong Pagar","TANKER","1"
"4/1/2021","Afternoon","Port Tuas","CARGO","2"
"4/1/2021","Afternoon","Port Tuas","PASSENGER","0"
"4/1/2021","Afternoon","Port Tuas","TANKER","16"
"4/1/2021","Afternoon","Sea","CARGO","73"
"4/1/2021","Afternoon","Sea","PASSENGER","0"
"4/1/2021","Afternoon","Sea","TANKER","188"
"4/1/2021","Early_Morning","Land","CARGO","0"
"4/1/2021","Early_Morning","Land","PASSENGER","0"
"4/1/2021","Early_Morning","Land","TANKER","0"
"4/1/2021","Early_Morning","Port Brani","CARGO","2"
"4/1/2021","Early_Morning","Port Brani","PASSENGER","0"
"4/1/2021","Early_Morning","Port Brani","TANKER","0"
"4/1/2021","Early_Morning","Port Bukom","CARGO","1"
"4/1/2021","Early_Morning","Port Bukom","PASSENGER","0"
"4/1/2021","Early_Morning","Port Bukom","TANKER","7"
"4/1/2021","Early_Morning","Port Jurong Island","CARGO","3"
"4/1/2021","Early_Morning","Port Jurong Island","PASSENGER","0"
"4/1/2021","Early_Morning","Port Jurong Island","TANKER","36"
"4/1/2021","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2021","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2021","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2021","Early_Morning","Port Pasir Panjang","CARGO","21"
"4/1/2021","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"4/1/2021","Early_Morning","Port Pasir Panjang","TANKER","7"
"4/1/2021","Early_Morning","Port Tanjong Pagar","CARGO","0"
"4/1/2021","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"4/1/2021","Early_Morning","Port Tanjong Pagar","TANKER","0"
"4/1/2021","Early_Morning","Port Tuas","CARGO","3"
"4/1/2021","Early_Morning","Port Tuas","PASSENGER","0"
"4/1/2021","Early_Morning","Port Tuas","TANKER","7"
"4/1/2021","Early_Morning","Sea","CARGO","45"
"4/1/2021","Early_Morning","Sea","PASSENGER","0"
"4/1/2021","Early_Morning","Sea","TANKER","158"
"4/1/2021","Evening","Land","CARGO","0"
"4/1/2021","Evening","Land","PASSENGER","0"
"4/1/2021","Evening","Land","TANKER","0"
"4/1/2021","Evening","Port Brani","CARGO","2"
"4/1/2021","Evening","Port Brani","PASSENGER","0"
"4/1/2021","Evening","Port Brani","TANKER","0"
"4/1/2021","Evening","Port Bukom","CARGO","2"
"4/1/2021","Evening","Port Bukom","PASSENGER","0"
"4/1/2021","Evening","Port Bukom","TANKER","10"
"4/1/2021","Evening","Port Jurong Island","CARGO","10"
"4/1/2021","Evening","Port Jurong Island","PASSENGER","0"
"4/1/2021","Evening","Port Jurong Island","TANKER","29"
"4/1/2021","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2021","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2021","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2021","Evening","Port Pasir Panjang","CARGO","24"
"4/1/2021","Evening","Port Pasir Panjang","PASSENGER","0"
"4/1/2021","Evening","Port Pasir Panjang","TANKER","10"
"4/1/2021","Evening","Port Tanjong Pagar","CARGO","1"
"4/1/2021","Evening","Port Tanjong Pagar","PASSENGER","0"
"4/1/2021","Evening","Port Tanjong Pagar","TANKER","0"
"4/1/2021","Evening","Port Tuas","CARGO","3"
"4/1/2021","Evening","Port Tuas","PASSENGER","0"
"4/1/2021","Evening","Port Tuas","TANKER","9"
"4/1/2021","Evening","Sea","CARGO","58"
"4/1/2021","Evening","Sea","PASSENGER","0"
"4/1/2021","Evening","Sea","TANKER","152"
"4/1/2021","Late_Night","Land","CARGO","0"
"4/1/2021","Late_Night","Land","PASSENGER","0"
"4/1/2021","Late_Night","Land","TANKER","0"
"4/1/2021","Late_Night","Port Brani","CARGO","0"
"4/1/2021","Late_Night","Port Brani","PASSENGER","0"
"4/1/2021","Late_Night","Port Brani","TANKER","1"
"4/1/2021","Late_Night","Port Bukom","CARGO","0"
"4/1/2021","Late_Night","Port Bukom","PASSENGER","0"
"4/1/2021","Late_Night","Port Bukom","TANKER","8"
"4/1/2021","Late_Night","Port Jurong Island","CARGO","3"
"4/1/2021","Late_Night","Port Jurong Island","PASSENGER","0"
"4/1/2021","Late_Night","Port Jurong Island","TANKER","38"
"4/1/2021","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2021","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2021","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2021","Late_Night","Port Pasir Panjang","CARGO","19"
"4/1/2021","Late_Night","Port Pasir Panjang","PASSENGER","0"
"4/1/2021","Late_Night","Port Pasir Panjang","TANKER","15"
"4/1/2021","Late_Night","Port Tanjong Pagar","CARGO","0"
"4/1/2021","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"4/1/2021","Late_Night","Port Tanjong Pagar","TANKER","0"
"4/1/2021","Late_Night","Port Tuas","CARGO","3"
"4/1/2021","Late_Night","Port Tuas","PASSENGER","0"
"4/1/2021","Late_Night","Port Tuas","TANKER","12"
"4/1/2021","Late_Night","Sea","CARGO","55"
"4/1/2021","Late_Night","Sea","PASSENGER","0"
"4/1/2021","Late_Night","Sea","TANKER","190"
"4/1/2021","Morning","Land","CARGO","0"
"4/1/2021","Morning","Land","PASSENGER","0"
"4/1/2021","Morning","Land","TANKER","0"
"4/1/2021","Morning","Port Brani","CARGO","1"
"4/1/2021","Morning","Port Brani","PASSENGER","0"
"4/1/2021","Morning","Port Brani","TANKER","0"
"4/1/2021","Morning","Port Bukom","CARGO","2"
"4/1/2021","Morning","Port Bukom","PASSENGER","0"
"4/1/2021","Morning","Port Bukom","TANKER","6"
"4/1/2021","Morning","Port Jurong Island","CARGO","3"
"4/1/2021","Morning","Port Jurong Island","PASSENGER","0"
"4/1/2021","Morning","Port Jurong Island","TANKER","31"
"4/1/2021","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2021","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2021","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2021","Morning","Port Pasir Panjang","CARGO","21"
"4/1/2021","Morning","Port Pasir Panjang","PASSENGER","0"
"4/1/2021","Morning","Port Pasir Panjang","TANKER","3"
"4/1/2021","Morning","Port Tanjong Pagar","CARGO","0"
"4/1/2021","Morning","Port Tanjong Pagar","PASSENGER","0"
"4/1/2021","Morning","Port Tanjong Pagar","TANKER","0"
"4/1/2021","Morning","Port Tuas","CARGO","1"
"4/1/2021","Morning","Port Tuas","PASSENGER","0"
"4/1/2021","Morning","Port Tuas","TANKER","9"
"4/1/2021","Morning","Sea","CARGO","51"
"4/1/2021","Morning","Sea","PASSENGER","0"
"4/1/2021","Morning","Sea","TANKER","160"
"4/1/2021","Night","Land","CARGO","0"
"4/1/2021","Night","Land","PASSENGER","0"
"4/1/2021","Night","Land","TANKER","0"
"4/1/2021","Night","Port Brani","CARGO","1"
"4/1/2021","Night","Port Brani","PASSENGER","0"
"4/1/2021","Night","Port Brani","TANKER","0"
"4/1/2021","Night","Port Bukom","CARGO","0"
"4/1/2021","Night","Port Bukom","PASSENGER","0"
"4/1/2021","Night","Port Bukom","TANKER","11"
"4/1/2021","Night","Port Jurong Island","CARGO","4"
"4/1/2021","Night","Port Jurong Island","PASSENGER","0"
"4/1/2021","Night","Port Jurong Island","TANKER","34"
"4/1/2021","Night","Port Marina Bay Cruise Centre","CARGO","0"
"4/1/2021","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/1/2021","Night","Port Marina Bay Cruise Centre","TANKER","0"
"4/1/2021","Night","Port Pasir Panjang","CARGO","22"
"4/1/2021","Night","Port Pasir Panjang","PASSENGER","0"
"4/1/2021","Night","Port Pasir Panjang","TANKER","10"
"4/1/2021","Night","Port Tanjong Pagar","CARGO","2"
"4/1/2021","Night","Port Tanjong Pagar","PASSENGER","0"
"4/1/2021","Night","Port Tanjong Pagar","TANKER","0"
"4/1/2021","Night","Port Tuas","CARGO","2"
"4/1/2021","Night","Port Tuas","PASSENGER","0"
"4/1/2021","Night","Port Tuas","TANKER","8"
"4/1/2021","Night","Sea","CARGO","58"
"4/1/2021","Night","Sea","PASSENGER","0"
"4/1/2021","Night","Sea","TANKER","156"
"4/12/2019","Afternoon","Land","CARGO","0"
"4/12/2019","Afternoon","Land","PASSENGER","0"
"4/12/2019","Afternoon","Land","TANKER","0"
"4/12/2019","Afternoon","Port Brani","CARGO","1"
"4/12/2019","Afternoon","Port Brani","PASSENGER","0"
"4/12/2019","Afternoon","Port Brani","TANKER","0"
"4/12/2019","Afternoon","Port Bukom","CARGO","2"
"4/12/2019","Afternoon","Port Bukom","PASSENGER","0"
"4/12/2019","Afternoon","Port Bukom","TANKER","12"
"4/12/2019","Afternoon","Port Jurong Island","CARGO","10"
"4/12/2019","Afternoon","Port Jurong Island","PASSENGER","0"
"4/12/2019","Afternoon","Port Jurong Island","TANKER","47"
"4/12/2019","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"4/12/2019","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/12/2019","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"4/12/2019","Afternoon","Port Pasir Panjang","CARGO","31"
"4/12/2019","Afternoon","Port Pasir Panjang","PASSENGER","0"
"4/12/2019","Afternoon","Port Pasir Panjang","TANKER","13"
"4/12/2019","Afternoon","Port Tanjong Pagar","CARGO","0"
"4/12/2019","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"4/12/2019","Afternoon","Port Tanjong Pagar","TANKER","0"
"4/12/2019","Afternoon","Port Tuas","CARGO","3"
"4/12/2019","Afternoon","Port Tuas","PASSENGER","0"
"4/12/2019","Afternoon","Port Tuas","TANKER","7"
"4/12/2019","Afternoon","Sea","CARGO","74"
"4/12/2019","Afternoon","Sea","PASSENGER","1"
"4/12/2019","Afternoon","Sea","TANKER","178"
"4/12/2019","Early_Morning","Land","CARGO","0"
"4/12/2019","Early_Morning","Land","PASSENGER","0"
"4/12/2019","Early_Morning","Land","TANKER","0"
"4/12/2019","Early_Morning","Port Brani","CARGO","2"
"4/12/2019","Early_Morning","Port Brani","PASSENGER","0"
"4/12/2019","Early_Morning","Port Brani","TANKER","0"
"4/12/2019","Early_Morning","Port Bukom","CARGO","1"
"4/12/2019","Early_Morning","Port Bukom","PASSENGER","0"
"4/12/2019","Early_Morning","Port Bukom","TANKER","6"
"4/12/2019","Early_Morning","Port Jurong Island","CARGO","6"
"4/12/2019","Early_Morning","Port Jurong Island","PASSENGER","0"
"4/12/2019","Early_Morning","Port Jurong Island","TANKER","28"
"4/12/2019","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"4/12/2019","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/12/2019","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"4/12/2019","Early_Morning","Port Pasir Panjang","CARGO","19"
"4/12/2019","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"4/12/2019","Early_Morning","Port Pasir Panjang","TANKER","8"
"4/12/2019","Early_Morning","Port Tanjong Pagar","CARGO","1"
"4/12/2019","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"4/12/2019","Early_Morning","Port Tanjong Pagar","TANKER","0"
"4/12/2019","Early_Morning","Port Tuas","CARGO","4"
"4/12/2019","Early_Morning","Port Tuas","PASSENGER","0"
"4/12/2019","Early_Morning","Port Tuas","TANKER","3"
"4/12/2019","Early_Morning","Sea","CARGO","41"
"4/12/2019","Early_Morning","Sea","PASSENGER","1"
"4/12/2019","Early_Morning","Sea","TANKER","139"
"4/12/2019","Evening","Land","CARGO","0"
"4/12/2019","Evening","Land","PASSENGER","0"
"4/12/2019","Evening","Land","TANKER","0"
"4/12/2019","Evening","Port Brani","CARGO","0"
"4/12/2019","Evening","Port Brani","PASSENGER","0"
"4/12/2019","Evening","Port Brani","TANKER","0"
"4/12/2019","Evening","Port Bukom","CARGO","2"
"4/12/2019","Evening","Port Bukom","PASSENGER","0"
"4/12/2019","Evening","Port Bukom","TANKER","10"
"4/12/2019","Evening","Port Jurong Island","CARGO","4"
"4/12/2019","Evening","Port Jurong Island","PASSENGER","0"
"4/12/2019","Evening","Port Jurong Island","TANKER","29"
"4/12/2019","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"4/12/2019","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/12/2019","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"4/12/2019","Evening","Port Pasir Panjang","CARGO","24"
"4/12/2019","Evening","Port Pasir Panjang","PASSENGER","0"
"4/12/2019","Evening","Port Pasir Panjang","TANKER","10"
"4/12/2019","Evening","Port Tanjong Pagar","CARGO","1"
"4/12/2019","Evening","Port Tanjong Pagar","PASSENGER","0"
"4/12/2019","Evening","Port Tanjong Pagar","TANKER","0"
"4/12/2019","Evening","Port Tuas","CARGO","1"
"4/12/2019","Evening","Port Tuas","PASSENGER","0"
"4/12/2019","Evening","Port Tuas","TANKER","2"
"4/12/2019","Evening","Sea","CARGO","59"
"4/12/2019","Evening","Sea","PASSENGER","0"
"4/12/2019","Evening","Sea","TANKER","136"
"4/12/2019","Late_Night","Land","CARGO","0"
"4/12/2019","Late_Night","Land","PASSENGER","0"
"4/12/2019","Late_Night","Land","TANKER","0"
"4/12/2019","Late_Night","Port Brani","CARGO","2"
"4/12/2019","Late_Night","Port Brani","PASSENGER","0"
"4/12/2019","Late_Night","Port Brani","TANKER","0"
"4/12/2019","Late_Night","Port Bukom","CARGO","1"
"4/12/2019","Late_Night","Port Bukom","PASSENGER","0"
"4/12/2019","Late_Night","Port Bukom","TANKER","13"
"4/12/2019","Late_Night","Port Jurong Island","CARGO","6"
"4/12/2019","Late_Night","Port Jurong Island","PASSENGER","0"
"4/12/2019","Late_Night","Port Jurong Island","TANKER","34"
"4/12/2019","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"4/12/2019","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"4/12/2019","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"4/12/2019","Late_Night","Port Pasir Panjang","CARGO","23"
"4/12/2019","Late_Night","Port Pasir Panjang","PASSENGER","0"
"4/12/2019","Late_Night","Port Pasir Panjang","TANKER","13"
"4/12/2019","Late_Night","Port Tanjong Pagar","CARGO","1"
"4/12/2019","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"4/12/2019","Late_Night","Port Tanjong Pagar","TANKER","0"
"4/12/2019","Late_Night","Port Tuas","CARGO","3"
