Geo_Cell_ID,Lat_gte,Lat_lt,Lon_gte,Lon_lt,Geo_Category,Geo_subcategory,Geo_Description
1285,1.05,1.06,103.9,103.91,Sea,Sea,"South China Sea, Indonesia"
1286,1.05,1.06,103.91,103.92,Land,Land,"Pulau Batam, Indonesia"
1287,1.05,1.06,103.92,103.93,Land,Land,"Pulau Batam, Indonesia"
1288,1.05,1.06,103.93,103.94,Land,Land,"Pulau Batam, Indonesia"
1289,1.06,1.07,103.38,103.39,Land,Land,"Pongkar, Tebing, Karimun Regency, Riau Islands, Indonesia"
1290,1.06,1.07,103.39,103.4,Sea,Sea,Straits of Malacca
1291,1.06,1.07,103.4,103.41,Sea,Sea,Straits of Malacca
1292,1.06,1.07,103.41,103.42,Sea,Sea,Straits of Malacca
1293,1.06,1.07,103.42,103.43,Sea,Sea,Straits of Malacca
1294,1.06,1.07,103.43,103.44,Sea,Sea,Straits of Malacca
1295,1.06,1.07,103.44,103.45,Sea,Sea,Straits of Malacca
1296,1.06,1.07,103.45,103.46,Sea,Sea,Straits of Malacca
1297,1.06,1.07,103.46,103.47,Sea,Sea,Straits of Malacca
1298,1.06,1.07,103.47,103.48,Sea,Sea,Straits of Malacca
1299,1.06,1.07,103.48,103.49,Sea,Sea,Straits of Malacca
1300,1.06,1.07,103.49,103.5,Sea,Sea,Straits of Malacca
1301,1.06,1.07,103.5,103.51,Sea,Sea,Straits of Malacca
1302,1.06,1.07,103.51,103.52,Sea,Sea,Straits of Malacca
1303,1.06,1.07,103.52,103.53,Sea,Sea,Straits of Malacca
1304,1.06,1.07,103.53,103.54,Sea,Sea,Straits of Malacca
1305,1.06,1.07,103.54,103.55,Sea,Sea,Straits of Singapore
1306,1.06,1.07,103.55,103.56,Sea,Sea,Straits of Singapore
1307,1.06,1.07,103.56,103.57,Sea,Sea,Straits of Singapore
1308,1.06,1.07,103.57,103.58,Sea,Sea,Straits of Singapore
1309,1.06,1.07,103.58,103.59,Sea,Sea,Straits of Singapore
1310,1.06,1.07,103.59,103.6,Sea,Sea,Straits of Singapore
1311,1.06,1.07,103.6,103.61,Sea,Sea,Straits of Singapore
1312,1.06,1.07,103.61,103.62,Sea,Sea,Straits of Singapore
1313,1.06,1.07,103.62,103.63,Sea,Sea,Straits of Singapore
1314,1.06,1.07,103.63,103.64,Sea,Sea,Straits of Singapore
1315,1.06,1.07,103.64,103.65,Sea,Sea,Straits of Singapore
1316,1.06,1.07,103.65,103.66,Sea,Sea,Straits of Singapore
1317,1.06,1.07,103.66,103.67,Sea,Sea,Straits of Singapore
1318,1.06,1.07,103.67,103.68,Sea,Sea,Straits of Singapore
1319,1.06,1.07,103.68,103.69,Sea,Sea,Straits of Singapore
1320,1.06,1.07,103.69,103.7,Sea,Sea,Straits of Singapore
1321,1.06,1.07,103.7,103.71,Sea,Sea,Straits of Singapore
1322,1.06,1.07,103.71,103.72,Sea,Sea,Straits of Singapore
1323,1.06,1.07,103.72,103.73,Sea,Sea,Straits of Singapore
1324,1.06,1.07,103.73,103.74,Sea,Sea,Straits of Singapore
1325,1.06,1.07,103.74,103.75,Sea,Sea,Straits of Singapore
1326,1.06,1.07,103.75,103.76,Sea,Sea,Straits of Singapore
1327,1.06,1.07,103.76,103.77,Sea,Sea,Straits of Singapore
1328,1.06,1.07,103.77,103.78,Sea,Sea,Straits of Singapore
1329,1.06,1.07,103.78,103.79,Sea,Sea,Straits of Singapore
1330,1.06,1.07,103.79,103.8,Sea,Sea,Straits of Singapore
1331,1.06,1.07,103.8,103.81,Sea,Sea,Straits of Singapore
1332,1.06,1.07,103.81,103.82,Sea,Sea,Straits of Singapore
1333,1.06,1.07,103.82,103.83,Sea,Sea,"South China Sea, Indonesia"
1334,1.06,1.07,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
1335,1.06,1.07,103.84,103.85,Land,Land,"Kasu, Belakang Padang, Batam City, Riau Islands, Indonesia"
1336,1.06,1.07,103.85,103.86,Land,Land,"Kasu, Belakang Padang, Batam City, Riau Islands, Indonesia"
1337,1.06,1.07,103.86,103.87,Land,Land,"Kasu, Belakang Padang, Batam City, Riau Islands, Indonesia"
1338,1.06,1.07,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
1339,1.06,1.07,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
1340,1.06,1.07,103.89,103.9,Sea,Sea,"South China Sea, Indonesia"
1341,1.06,1.07,103.9,103.91,Sea,Sea,"South China Sea, Indonesia"
1342,1.06,1.07,103.91,103.92,Land,Land,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia"
1343,1.06,1.07,103.92,103.93,Land,Land,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia"
1344,1.06,1.07,103.93,103.94,Land,Land,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia"
1345,1.07,1.08,103.38,103.39,Sea,Sea,Straits of Malacca
1346,1.07,1.08,103.39,103.4,Sea,Sea,Straits of Malacca
1347,1.07,1.08,103.4,103.41,Sea,Sea,Straits of Malacca
1348,1.07,1.08,103.41,103.42,Sea,Sea,Straits of Malacca
1349,1.07,1.08,103.42,103.43,Sea,Sea,Straits of Malacca
1350,1.07,1.08,103.43,103.44,Sea,Sea,Straits of Malacca
1351,1.07,1.08,103.44,103.45,Sea,Sea,Straits of Malacca
1352,1.07,1.08,103.45,103.46,Sea,Sea,Straits of Malacca
1353,1.07,1.08,103.46,103.47,Sea,Sea,Straits of Malacca
1354,1.07,1.08,103.47,103.48,Sea,Sea,Straits of Malacca
1355,1.07,1.08,103.48,103.49,Sea,Sea,Straits of Malacca
1356,1.07,1.08,103.49,103.5,Sea,Sea,Straits of Malacca
1357,1.07,1.08,103.5,103.51,Sea,Sea,Straits of Malacca
1358,1.07,1.08,103.51,103.52,Sea,Sea,Straits of Malacca
1359,1.07,1.08,103.52,103.53,Sea,Sea,Straits of Malacca
1360,1.07,1.08,103.53,103.54,Sea,Sea,Straits of Malacca
1361,1.07,1.08,103.54,103.55,Sea,Sea,Straits of Singapore
1362,1.07,1.08,103.55,103.56,Sea,Sea,Straits of Singapore
1363,1.07,1.08,103.56,103.57,Sea,Sea,Straits of Singapore
1364,1.07,1.08,103.57,103.58,Sea,Sea,Straits of Singapore
1365,1.07,1.08,103.58,103.59,Sea,Sea,Straits of Singapore
1366,1.07,1.08,103.59,103.6,Sea,Sea,Straits of Singapore
1367,1.07,1.08,103.6,103.61,Sea,Sea,Straits of Singapore
1368,1.07,1.08,103.61,103.62,Sea,Sea,Straits of Singapore
1369,1.07,1.08,103.62,103.63,Sea,Sea,Straits of Singapore
1370,1.07,1.08,103.63,103.64,Sea,Sea,Straits of Singapore
1371,1.07,1.08,103.64,103.65,Sea,Sea,Straits of Singapore
1372,1.07,1.08,103.65,103.66,Sea,Sea,Straits of Singapore
1373,1.07,1.08,103.66,103.67,Sea,Sea,Straits of Singapore
1374,1.07,1.08,103.67,103.68,Sea,Sea,Straits of Singapore
1375,1.07,1.08,103.68,103.69,Sea,Sea,Straits of Singapore
1376,1.07,1.08,103.69,103.7,Sea,Sea,Straits of Singapore
1377,1.07,1.08,103.7,103.71,Sea,Sea,Straits of Singapore
1378,1.07,1.08,103.71,103.72,Sea,Sea,Straits of Singapore
1379,1.07,1.08,103.72,103.73,Sea,Sea,Straits of Singapore
1380,1.07,1.08,103.73,103.74,Sea,Sea,Straits of Singapore
1381,1.07,1.08,103.74,103.75,Sea,Sea,Straits of Singapore
1382,1.07,1.08,103.75,103.76,Sea,Sea,Straits of Singapore
1383,1.07,1.08,103.76,103.77,Sea,Sea,Straits of Singapore
1384,1.07,1.08,103.77,103.78,Sea,Sea,Straits of Singapore
1385,1.07,1.08,103.78,103.79,Sea,Sea,Straits of Singapore
1386,1.07,1.08,103.79,103.8,Sea,Sea,Straits of Singapore
1387,1.07,1.08,103.8,103.81,Sea,Sea,Straits of Singapore
1388,1.07,1.08,103.81,103.82,Sea,Sea,Straits of Singapore
1389,1.07,1.08,103.82,103.83,Sea,Sea,"Kasu, Belakang Padang, Batam City, Riau Islands, Indonesia"
1390,1.07,1.08,103.83,103.84,Sea,Sea,"South China Sea, Indonesia"
1391,1.07,1.08,103.84,103.85,Sea,Sea,"South China Sea, Indonesia"
1392,1.07,1.08,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
1393,1.07,1.08,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
1394,1.07,1.08,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
1395,1.07,1.08,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
1396,1.07,1.08,103.89,103.9,Sea,Sea,"South China Sea, Indonesia"
1397,1.07,1.08,103.9,103.91,Land,Land,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands 29425, Indonesia"
1398,1.07,1.08,103.91,103.92,Land,Land,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia"
1399,1.07,1.08,103.92,103.93,Sea,Sea,"South China Sea, Indonesia"
1400,1.07,1.08,103.93,103.94,Sea,Sea,"South China Sea, Indonesia"
1401,1.08,1.09,103.38,103.39,Sea,Sea,Straits of Malacca
1402,1.08,1.09,103.39,103.4,Sea,Sea,Straits of Malacca
1403,1.08,1.09,103.4,103.41,Sea,Sea,Straits of Malacca
1404,1.08,1.09,103.41,103.42,Sea,Sea,Straits of Malacca
1405,1.08,1.09,103.42,103.43,Sea,Sea,Straits of Malacca
1406,1.08,1.09,103.43,103.44,Sea,Sea,Straits of Malacca
1407,1.08,1.09,103.44,103.45,Sea,Sea,Straits of Malacca
1408,1.08,1.09,103.45,103.46,Sea,Sea,Straits of Malacca
1409,1.08,1.09,103.46,103.47,Sea,Sea,Straits of Malacca
1410,1.08,1.09,103.47,103.48,Sea,Sea,Straits of Malacca
1411,1.08,1.09,103.48,103.49,Sea,Sea,Straits of Malacca
1412,1.08,1.09,103.49,103.5,Sea,Sea,Straits of Malacca
1413,1.08,1.09,103.5,103.51,Sea,Sea,Straits of Malacca
1414,1.08,1.09,103.51,103.52,Sea,Sea,Straits of Malacca
1415,1.08,1.09,103.52,103.53,Sea,Sea,Straits of Malacca
1416,1.08,1.09,103.53,103.54,Sea,Sea,Straits of Malacca
1417,1.08,1.09,103.54,103.55,Sea,Sea,Straits of Singapore
1418,1.08,1.09,103.55,103.56,Sea,Sea,Straits of Singapore
1419,1.08,1.09,103.56,103.57,Sea,Sea,Straits of Singapore
1420,1.08,1.09,103.57,103.58,Sea,Sea,Straits of Singapore
1421,1.08,1.09,103.58,103.59,Sea,Sea,Straits of Singapore
1422,1.08,1.09,103.59,103.6,Sea,Sea,Straits of Singapore
1423,1.08,1.09,103.6,103.61,Sea,Sea,Straits of Singapore
1424,1.08,1.09,103.61,103.62,Sea,Sea,Straits of Singapore
1425,1.08,1.09,103.62,103.63,Sea,Sea,Straits of Singapore
1426,1.08,1.09,103.63,103.64,Sea,Sea,Straits of Singapore
1427,1.08,1.09,103.64,103.65,Sea,Sea,Straits of Singapore
1428,1.08,1.09,103.65,103.66,Sea,Sea,Straits of Singapore
1429,1.08,1.09,103.66,103.67,Sea,Sea,Straits of Singapore
1430,1.08,1.09,103.67,103.68,Sea,Sea,Straits of Singapore
1431,1.08,1.09,103.68,103.69,Sea,Sea,Straits of Singapore
1432,1.08,1.09,103.69,103.7,Sea,Sea,Straits of Singapore
1433,1.08,1.09,103.7,103.71,Sea,Sea,Straits of Singapore
1434,1.08,1.09,103.71,103.72,Sea,Sea,Straits of Singapore
1435,1.08,1.09,103.72,103.73,Sea,Sea,Straits of Singapore
1436,1.08,1.09,103.73,103.74,Sea,Sea,Straits of Singapore
1437,1.08,1.09,103.74,103.75,Sea,Sea,Straits of Singapore
1438,1.08,1.09,103.75,103.76,Sea,Sea,Straits of Singapore
1439,1.08,1.09,103.76,103.77,Sea,Sea,Straits of Singapore
1440,1.08,1.09,103.77,103.78,Sea,Sea,Straits of Singapore
1441,1.08,1.09,103.78,103.79,Sea,Sea,Straits of Singapore
1442,1.08,1.09,103.79,103.8,Sea,Sea,Straits of Singapore
1443,1.08,1.09,103.8,103.81,Sea,Sea,Straits of Singapore
1444,1.08,1.09,103.81,103.82,Sea,Sea,Straits of Singapore
1445,1.08,1.09,103.82,103.83,Sea,Sea,Straits of Singapore
1446,1.08,1.09,103.83,103.84,Sea,Sea,Straits of Singapore
1447,1.08,1.09,103.84,103.85,Sea,Sea,Straits of Singapore
1448,1.08,1.09,103.85,103.86,Sea,Sea,"South China Sea, Indonesia"
1449,1.08,1.09,103.86,103.87,Sea,Sea,"South China Sea, Indonesia"
1450,1.08,1.09,103.87,103.88,Sea,Sea,"South China Sea, Indonesia"
1451,1.08,1.09,103.88,103.89,Sea,Sea,"South China Sea, Indonesia"
1452,1.08,1.09,103.89,103.9,Sea,Sea,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia"
1453,1.08,1.09,103.9,103.91,Land,Land,"Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia"
1454,1.08,1.09,103.91,103.92,Land,Land,"3WM8+X2R Tanjung Uncang, Batam City, Riau Islands, Indonesia"
1455,1.08,1.09,103.92,103.93,Sea,Sea,"South China Sea, Indonesia"
1456,1.08,1.09,103.93,103.94,Sea,Sea,"South China Sea, Indonesia"
1457,1.09,1.1,103.38,103.39,Sea,Sea,Straits of Malacca
1458,1.09,1.1,103.39,103.4,Sea,Sea,Straits of Malacca
1459,1.09,1.1,103.4,103.41,Sea,Sea,Straits of Malacca
1460,1.09,1.1,103.41,103.42,Sea,Sea,Straits of Malacca
1461,1.09,1.1,103.42,103.43,Sea,Sea,Straits of Malacca
1462,1.09,1.1,103.43,103.44,Sea,Sea,Straits of Malacca
1463,1.09,1.1,103.44,103.45,Sea,Sea,Straits of Malacca
1464,1.09,1.1,103.45,103.46,Sea,Sea,Straits of Malacca
1465,1.09,1.1,103.46,103.47,Sea,Sea,Straits of Malacca
1466,1.09,1.1,103.47,103.48,Sea,Sea,Straits of Malacca
1467,1.09,1.1,103.48,103.49,Sea,Sea,Straits of Malacca
1468,1.09,1.1,103.49,103.5,Sea,Sea,Straits of Malacca
1469,1.09,1.1,103.5,103.51,Sea,Sea,Straits of Malacca
1470,1.09,1.1,103.51,103.52,Sea,Sea,Straits of Malacca
1471,1.09,1.1,103.52,103.53,Sea,Sea,Straits of Malacca
1472,1.09,1.1,103.53,103.54,Sea,Sea,Straits of Malacca
1473,1.09,1.1,103.54,103.55,Sea,Sea,Straits of Singapore
1474,1.09,1.1,103.55,103.56,Sea,Sea,Straits of Singapore
1475,1.09,1.1,103.56,103.57,Sea,Sea,Straits of Singapore
1476,1.09,1.1,103.57,103.58,Sea,Sea,Straits of Singapore
1477,1.09,1.1,103.58,103.59,Sea,Sea,Straits of Singapore
1478,1.09,1.1,103.59,103.6,Sea,Sea,Straits of Singapore
1479,1.09,1.1,103.6,103.61,Sea,Sea,Straits of Singapore
1480,1.09,1.1,103.61,103.62,Sea,Sea,Straits of Singapore
1481,1.09,1.1,103.62,103.63,Sea,Sea,Straits of Singapore
1482,1.09,1.1,103.63,103.64,Sea,Sea,Straits of Singapore
1483,1.09,1.1,103.64,103.65,Sea,Sea,Straits of Singapore
1484,1.09,1.1,103.65,103.66,Sea,Sea,Straits of Singapore
1485,1.09,1.1,103.66,103.67,Sea,Sea,Straits of Singapore
1486,1.09,1.1,103.67,103.68,Sea,Sea,Straits of Singapore
1487,1.09,1.1,103.68,103.69,Sea,Sea,Straits of Singapore
1488,1.09,1.1,103.69,103.7,Sea,Sea,Straits of Singapore
1489,1.09,1.1,103.7,103.71,Sea,Sea,Straits of Singapore
1490,1.09,1.1,103.71,103.72,Sea,Sea,Straits of Singapore
1491,1.09,1.1,103.72,103.73,Sea,Sea,Straits of Singapore
1492,1.09,1.1,103.73,103.74,Sea,Sea,Straits of Singapore
1493,1.09,1.1,103.74,103.75,Sea,Sea,Straits of Singapore
1494,1.09,1.1,103.75,103.76,Sea,Sea,Straits of Singapore
1495,1.09,1.1,103.76,103.77,Sea,Sea,Straits of Singapore
1496,1.09,1.1,103.77,103.78,Sea,Sea,Straits of Singapore
1497,1.09,1.1,103.78,103.79,Sea,Sea,Straits of Singapore
1498,1.09,1.1,103.79,103.8,Land,Land,"Pemping Island, Pemping, Belakang Padang, Batam City, Riau Islands, Indonesia"
1499,1.09,1.1,103.8,103.81,Sea,Sea,"Pemping Island, Pemping, Belakang Padang, Batam City, Riau Islands, Indonesia"
1500,1.09,1.1,103.81,103.82,Sea,Sea,Straits of Singapore
1501,1.09,1.1,103.82,103.83,Sea,Sea,Straits of Singapore
1502,1.09,1.1,103.83,103.84,Sea,Sea,Straits of Singapore
1503,1.09,1.1,103.84,103.85,Sea,Sea,Straits of Singapore
1504,1.09,1.1,103.85,103.86,Sea,Sea,Straits of Singapore
1505,1.09,1.1,103.86,103.87,Sea,Sea,Straits of Singapore
1506,1.09,1.1,103.87,103.88,Sea,Sea,Straits of Singapore
1507,1.09,1.1,103.88,103.89,Sea,Sea,Straits of Singapore
1508,1.09,1.1,103.89,103.9,Sea,Sea,Straits of Singapore
1509,1.09,1.1,103.9,103.91,Sea,Sea,Straits of Singapore
1510,1.09,1.1,103.91,103.92,Sea,Sea,Straits of Singapore
1511,1.09,1.1,103.92,103.93,Sea,Sea,Straits of Singapore
1512,1.09,1.1,103.93,103.94,Sea,Sea,Straits of Singapore
1513,1.1,1.11,103.38,103.39,Sea,Sea,Straits of Malacca
1514,1.1,1.11,103.39,103.4,Sea,Sea,Straits of Malacca
1515,1.1,1.11,103.4,103.41,Sea,Sea,Straits of Malacca
1516,1.1,1.11,103.41,103.42,Sea,Sea,Straits of Malacca
1517,1.1,1.11,103.42,103.43,Sea,Sea,Straits of Malacca
1518,1.1,1.11,103.43,103.44,Sea,Sea,Straits of Malacca
1519,1.1,1.11,103.44,103.45,Sea,Sea,Straits of Malacca
1520,1.1,1.11,103.45,103.46,Sea,Sea,Straits of Malacca
1521,1.1,1.11,103.46,103.47,Sea,Sea,Straits of Malacca
1522,1.1,1.11,103.47,103.48,Sea,Sea,Straits of Malacca
1523,1.1,1.11,103.48,103.49,Sea,Sea,Straits of Malacca
1524,1.1,1.11,103.49,103.5,Sea,Sea,Straits of Malacca
1525,1.1,1.11,103.5,103.51,Sea,Sea,Straits of Malacca
1526,1.1,1.11,103.51,103.52,Sea,Sea,Straits of Malacca
1527,1.1,1.11,103.52,103.53,Sea,Sea,Straits of Malacca
1528,1.1,1.11,103.53,103.54,Sea,Sea,Straits of Malacca
1529,1.1,1.11,103.54,103.55,Sea,Sea,Straits of Singapore
1530,1.1,1.11,103.55,103.56,Sea,Sea,Straits of Singapore
1531,1.1,1.11,103.56,103.57,Sea,Sea,Straits of Singapore
1532,1.1,1.11,103.57,103.58,Sea,Sea,Straits of Singapore
1533,1.1,1.11,103.58,103.59,Sea,Sea,Straits of Singapore
1534,1.1,1.11,103.59,103.6,Sea,Sea,Straits of Singapore
1535,1.1,1.11,103.6,103.61,Sea,Sea,Straits of Singapore
1536,1.1,1.11,103.61,103.62,Sea,Sea,Straits of Singapore
1537,1.1,1.11,103.62,103.63,Sea,Sea,Straits of Singapore
1538,1.1,1.11,103.63,103.64,Sea,Sea,Straits of Singapore
1539,1.1,1.11,103.64,103.65,Sea,Sea,Straits of Singapore
1540,1.1,1.11,103.65,103.66,Sea,Sea,Straits of Singapore
1541,1.1,1.11,103.66,103.67,Sea,Sea,Straits of Singapore
1542,1.1,1.11,103.67,103.68,Sea,Sea,Straits of Singapore
1543,1.1,1.11,103.68,103.69,Sea,Sea,Straits of Singapore
1544,1.1,1.11,103.69,103.7,Sea,Sea,Straits of Singapore
1545,1.1,1.11,103.7,103.71,Sea,Sea,Straits of Singapore
1546,1.1,1.11,103.71,103.72,Sea,Sea,Straits of Singapore
1547,1.1,1.11,103.72,103.73,Sea,Sea,Straits of Singapore
1548,1.1,1.11,103.73,103.74,Sea,Sea,Straits of Singapore
1549,1.1,1.11,103.74,103.75,Sea,Sea,Straits of Singapore
1550,1.1,1.11,103.75,103.76,Sea,Sea,Straits of Singapore
1551,1.1,1.11,103.76,103.77,Sea,Sea,Straits of Singapore
1552,1.1,1.11,103.77,103.78,Sea,Sea,Straits of Singapore
1553,1.1,1.11,103.78,103.79,Sea,Sea,Straits of Singapore
1554,1.1,1.11,103.79,103.8,Sea,Sea,Pemping Island
1555,1.1,1.11,103.8,103.81,Sea,Sea,Straits of Singapore
1556,1.1,1.11,103.81,103.82,Sea,Sea,Straits of Singapore
1557,1.1,1.11,103.82,103.83,Sea,Sea,Straits of Singapore
1558,1.1,1.11,103.83,103.84,Sea,Sea,Straits of Singapore
1559,1.1,1.11,103.84,103.85,Sea,Sea,Straits of Singapore
1560,1.1,1.11,103.85,103.86,Sea,Sea,Straits of Singapore
1561,1.1,1.11,103.86,103.87,Sea,Sea,Straits of Singapore
1562,1.1,1.11,103.87,103.88,Sea,Sea,Straits of Singapore
1563,1.1,1.11,103.88,103.89,Sea,Sea,Straits of Singapore
1564,1.1,1.11,103.89,103.9,Sea,Sea,Straits of Singapore
1565,1.1,1.11,103.9,103.91,Land,Land,"Tanjung Riau, Sekupang, Batam City, Riau Islands, Indonesia"
1566,1.1,1.11,103.91,103.92,Sea,Sea,"South China Sea, Indonesia"
1567,1.1,1.11,103.92,103.93,Sea,Sea,"South China Sea, Indonesia"
1568,1.1,1.11,103.93,103.94,Land,Land,"Tanjung Riau, Sekupang, Batam City, Riau Islands, Indonesia"
1569,1.11,1.12,103.38,103.39,Sea,Sea,"Pelambung, Karimun, Indonesia"
1570,1.11,1.12,103.39,103.4,Land,Land,"Pelambung, Karimun, Indonesia"
1571,1.11,1.12,103.4,103.41,Land,Land,"Pelambung, Karimun, Indonesia"
1572,1.11,1.12,103.41,103.42,Sea,Sea,Straits of Malacca
1573,1.11,1.12,103.42,103.43,Sea,Sea,Straits of Malacca
1574,1.11,1.12,103.43,103.44,Sea,Sea,Straits of Malacca
1575,1.11,1.12,103.44,103.45,Sea,Sea,Straits of Malacca
1576,1.11,1.12,103.45,103.46,Sea,Sea,Straits of Malacca
1577,1.11,1.12,103.46,103.47,Sea,Sea,Straits of Malacca
1578,1.11,1.12,103.47,103.48,Sea,Sea,Straits of Malacca
1579,1.11,1.12,103.48,103.49,Sea,Sea,Straits of Malacca
