date_,geo_subcategory,shipcategory,avgspeed,sdspeed,minspeed,maxspeed
29/12/2020,Port Bukom,TANKER,1.000429185,2.43178271,0,12.7
29/12/2020,Port Bukom,PASSENGER,,,,
29/12/2020,Port Tanjong Pagar,CARGO,,,,
29/12/2020,Port Tanjong Pagar,TANKER,2.7,1.697056275,1.5,3.9
29/12/2020,Port Tanjong Pagar,PASSENGER,,,,
29/12/2020,Port Jurong Island,CARGO,3.769909502,3.753260048,0,12.4
29/12/2020,Port Jurong Island,TANKER,2.23676988,2.94150574,0,20.1
29/12/2020,Port Jurong Island,PASSENGER,,,,
29/12/2020,Port Tuas,CARGO,0.282377049,1.241852826,0,9.5
29/12/2020,Port Tuas,TANKER,2.599074074,3.348384891,0,11.1
29/12/2020,Port Tuas,PASSENGER,,,,
29/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
29/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
29/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
29/12/2020,Port Pasir Panjang,CARGO,0.952436003,1.750220839,0,13.3
29/12/2020,Port Pasir Panjang,TANKER,1.498538368,2.62367696,0,28.9
29/12/2020,Port Pasir Panjang,PASSENGER,,,,
29/12/2020,Port Brani,CARGO,0.636363636,1.141768962,0,4.9
29/12/2020,Port Brani,TANKER,1.25,0.772442015,0.1,1.7
29/12/2020,Port Brani,PASSENGER,,,,
29/12/2020,Sea,CARGO,7.740503937,6.131579785,0,66.9
29/12/2020,Sea,TANKER,3.093708525,4.346547609,0,101.7
29/12/2020,Sea,PASSENGER,,,,
3/1/2020,Port Bukom,CARGO,9.05,4.394314509,2.2,16.3
3/1/2020,Port Bukom,TANKER,3.018454936,3.123776066,0,11
3/1/2020,Port Bukom,PASSENGER,,,,
3/1/2020,Port Tanjong Pagar,CARGO,0.97,1.176671388,0,3.1
3/1/2020,Port Tanjong Pagar,TANKER,,,,
3/1/2020,Port Tanjong Pagar,PASSENGER,,,,
3/1/2020,Port Jurong Island,CARGO,6.278306878,3.540811497,0.3,14.3
3/1/2020,Port Jurong Island,TANKER,1.610491563,2.705716676,0,12.8
3/1/2020,Port Jurong Island,PASSENGER,,,,
3/1/2020,Port Tuas,CARGO,0.270930233,1.481244809,0,9.5
3/1/2020,Port Tuas,TANKER,1.443452381,2.669895149,0,14.4
3/1/2020,Port Tuas,PASSENGER,,,,
3/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
3/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
3/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
3/1/2020,Port Pasir Panjang,CARGO,0.906922498,1.68432182,0,10.8
3/1/2020,Port Pasir Panjang,TANKER,2.019230769,2.84443465,0,11.9
3/1/2020,Port Pasir Panjang,PASSENGER,,,,
3/1/2020,Port Brani,CARGO,1.333333333,1.823054967,0,5.2
3/1/2020,Port Brani,TANKER,,,,
3/1/2020,Port Brani,PASSENGER,,,,
3/1/2020,Sea,CARGO,8.50298419,5.490118438,0,20.9
3/1/2020,Sea,TANKER,3.268069996,4.53151675,0,100.8
3/1/2020,Sea,PASSENGER,,,,
3/1/2021,Port Bukom,CARGO,9.447058824,3.860880348,0,13.2
3/1/2021,Port Bukom,TANKER,2.110594315,3.062681342,0,11.5
3/1/2021,Port Bukom,PASSENGER,,,,
3/1/2021,Port Tanjong Pagar,CARGO,0.36,0.536656315,0,1.2
3/1/2021,Port Tanjong Pagar,TANKER,,,,
3/1/2021,Port Tanjong Pagar,PASSENGER,,,,
3/1/2021,Port Jurong Island,CARGO,5.09775641,3.60901356,0,13.6
3/1/2021,Port Jurong Island,TANKER,1.604943193,2.848752399,0,28.8
3/1/2021,Port Jurong Island,PASSENGER,,,,
3/1/2021,Port Tuas,CARGO,1.569911504,3.110577718,0,14.8
3/1/2021,Port Tuas,TANKER,1.073876404,2.86827575,0,28.8
3/1/2021,Port Tuas,PASSENGER,,,,
3/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
3/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
3/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
3/1/2021,Port Pasir Panjang,CARGO,0.427372825,1.944637241,0,100.8
3/1/2021,Port Pasir Panjang,TANKER,0.659628074,1.604916847,0,11.4
3/1/2021,Port Pasir Panjang,PASSENGER,,,,
3/1/2021,Port Brani,CARGO,0.825,1.391556169,0,4.1
3/1/2021,Port Brani,TANKER,,,,
3/1/2021,Port Brani,PASSENGER,,,,
3/1/2021,Sea,CARGO,7.33312369,5.800629728,0,58.5
3/1/2021,Sea,TANKER,2.86561921,4.105262164,0,91.6
3/1/2021,Sea,PASSENGER,,,,
3/12/2019,Port Bukom,CARGO,4.135714286,4.67918585,0,12.8
3/12/2019,Port Bukom,TANKER,1.366666667,2.550738845,0,12.5
3/12/2019,Port Bukom,PASSENGER,,,,
3/12/2019,Port Tanjong Pagar,CARGO,,,,
3/12/2019,Port Tanjong Pagar,TANKER,0.033333333,0.057735027,0,0.1
3/12/2019,Port Tanjong Pagar,PASSENGER,,,,
3/12/2019,Port Jurong Island,CARGO,4.978494624,7.061328386,0,60.8
3/12/2019,Port Jurong Island,TANKER,1.293520887,2.539290359,0,13.3
3/12/2019,Port Jurong Island,PASSENGER,,,,
3/12/2019,Port Tuas,CARGO,1.767857143,3.627064273,0,11.3
3/12/2019,Port Tuas,TANKER,3.029411765,4.189087715,0,11.3
3/12/2019,Port Tuas,PASSENGER,,,,
3/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
3/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
3/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
3/12/2019,Port Pasir Panjang,CARGO,0.934918276,2.563047102,0,33.6
3/12/2019,Port Pasir Panjang,TANKER,0.898312236,1.867271103,0,9.3
3/12/2019,Port Pasir Panjang,PASSENGER,,,,
3/12/2019,Port Brani,CARGO,0.44,1.323190588,0,5.1
3/12/2019,Port Brani,TANKER,,,,
3/12/2019,Port Brani,PASSENGER,,,,
3/12/2019,Sea,CARGO,7.174590164,5.52216561,0,23.5
3/12/2019,Sea,TANKER,3.148020896,4.297575192,0,55.9
3/12/2019,Sea,PASSENGER,8.427272727,3.907452088,2,13.5
3/12/2020,Port Bukom,CARGO,8.011111111,4.202215024,0,12.9
3/12/2020,Port Bukom,TANKER,1.55,2.608163875,0,10.6
3/12/2020,Port Bukom,PASSENGER,,,,
3/12/2020,Port Tanjong Pagar,CARGO,0.35,0.494974747,0,0.7
3/12/2020,Port Tanjong Pagar,TANKER,,,,
3/12/2020,Port Tanjong Pagar,PASSENGER,,,,
3/12/2020,Port Jurong Island,CARGO,6.070526316,2.994600591,0.2,13.4
3/12/2020,Port Jurong Island,TANKER,1.989950808,2.853875187,0,12.8
3/12/2020,Port Jurong Island,PASSENGER,,,,
3/12/2020,Port Tuas,CARGO,4.530769231,3.861645723,0,11.1
3/12/2020,Port Tuas,TANKER,0.932098765,2.479827398,0,10.9
3/12/2020,Port Tuas,PASSENGER,,,,
3/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
3/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
3/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
3/12/2020,Port Pasir Panjang,CARGO,0.933993399,2.014197433,0,14.1
3/12/2020,Port Pasir Panjang,TANKER,0.889159292,2.126653201,0,22.9
3/12/2020,Port Pasir Panjang,PASSENGER,,,,
3/12/2020,Port Brani,CARGO,0.4,0.669328021,0,1.6
3/12/2020,Port Brani,TANKER,0,,0,0
3/12/2020,Port Brani,PASSENGER,,,,
3/12/2020,Sea,CARGO,6.031238239,5.687577195,0,69.7
3/12/2020,Sea,TANKER,2.849305304,4.247168455,0,85.4
3/12/2020,Sea,PASSENGER,,,,
30/1/2020,Port Bukom,CARGO,12.06428571,2.416165794,7.3,14.1
30/1/2020,Port Bukom,TANKER,3.505073996,3.59103988,0,24
30/1/2020,Port Bukom,PASSENGER,,,,
30/1/2020,Port Tanjong Pagar,CARGO,0.545454545,1.02107659,0,3.6
30/1/2020,Port Tanjong Pagar,TANKER,0.427777778,0.87501634,0,3.4
30/1/2020,Port Tanjong Pagar,PASSENGER,,,,
30/1/2020,Port Jurong Island,CARGO,5.722350993,4.003147241,0,47.8
30/1/2020,Port Jurong Island,TANKER,1.919472412,3.13805114,0,19.2
30/1/2020,Port Jurong Island,PASSENGER,,,,
30/1/2020,Port Tuas,CARGO,0.070134228,0.734627896,0,14
30/1/2020,Port Tuas,TANKER,3.110606061,3.916506606,0,11.9
30/1/2020,Port Tuas,PASSENGER,,,,
30/1/2020,Port Marina Bay Cruise Centre,CARGO,5.3,,5.3,5.3
30/1/2020,Port Marina Bay Cruise Centre,TANKER,6.9,,6.9,6.9
30/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
30/1/2020,Port Pasir Panjang,CARGO,1.106976744,2.215387721,0,12.8
30/1/2020,Port Pasir Panjang,TANKER,1.437628866,2.449948199,0,12.3
30/1/2020,Port Pasir Panjang,PASSENGER,,,,
30/1/2020,Port Brani,CARGO,0.816129032,1.314134203,0,5.2
30/1/2020,Port Brani,TANKER,0.32173913,0.62882034,0,1.7
30/1/2020,Port Brani,PASSENGER,,,,
30/1/2020,Sea,CARGO,8.12988012,5.425214247,0,46
30/1/2020,Sea,TANKER,3.049590402,4.105810926,0,61.8
30/1/2020,Sea,PASSENGER,,,,
30/1/2021,Port Bukom,CARGO,10.4,,10.4,10.4
30/1/2021,Port Bukom,TANKER,2.057142857,3.094300957,0,13.4
30/1/2021,Port Bukom,PASSENGER,,,,
30/1/2021,Port Tanjong Pagar,CARGO,0.5,0.577350269,0,1
30/1/2021,Port Tanjong Pagar,TANKER,0,0,0,0
30/1/2021,Port Tanjong Pagar,PASSENGER,,,,
30/1/2021,Port Jurong Island,CARGO,4.917391304,3.950203142,0,14.5
30/1/2021,Port Jurong Island,TANKER,2.570982143,3.784060166,0,56.6
30/1/2021,Port Jurong Island,PASSENGER,,,,
30/1/2021,Port Tuas,CARGO,0.015384615,0.037553381,0,0.1
30/1/2021,Port Tuas,TANKER,4.209090909,3.441471044,0,10.3
30/1/2021,Port Tuas,PASSENGER,0.025,0.05,0,0.1
30/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
30/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
30/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
30/1/2021,Port Pasir Panjang,CARGO,0.515662651,1.307503194,0,8.4
30/1/2021,Port Pasir Panjang,TANKER,0.769268293,1.841509917,0,11.2
30/1/2021,Port Pasir Panjang,PASSENGER,,,,
30/1/2021,Port Brani,CARGO,0.8,1.13137085,0,1.6
30/1/2021,Port Brani,TANKER,0,,0,0
30/1/2021,Port Brani,PASSENGER,,,,
30/1/2021,Sea,CARGO,6.912817089,6.03215022,0,85.3
30/1/2021,Sea,TANKER,3.061443251,4.268454835,0,60.6
30/1/2021,Sea,PASSENGER,,,,
30/12/2019,Port Bukom,CARGO,5.698979592,4.351809551,0,15.2
30/12/2019,Port Bukom,TANKER,1.353613666,2.74185094,0,13.2
30/12/2019,Port Bukom,PASSENGER,,,,
30/12/2019,Port Tanjong Pagar,CARGO,0.324390244,0.600325115,0,2.6
30/12/2019,Port Tanjong Pagar,TANKER,0.236,0.735345724,0,3.2
30/12/2019,Port Tanjong Pagar,PASSENGER,,,,
30/12/2019,Port Jurong Island,CARGO,5.897858473,3.646329344,0,25.8
30/12/2019,Port Jurong Island,TANKER,1.499274705,2.922422258,0,91.9
30/12/2019,Port Jurong Island,PASSENGER,,,,
30/12/2019,Port Tuas,CARGO,1.099491094,2.879067619,0,13.9
30/12/2019,Port Tuas,TANKER,1.48128945,3.38393439,0,52.6
30/12/2019,Port Tuas,PASSENGER,,,,
30/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
30/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
30/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
30/12/2019,Port Pasir Panjang,CARGO,0.929902381,2.149196933,0,85.6
30/12/2019,Port Pasir Panjang,TANKER,0.591519281,1.995421535,0,100.9
30/12/2019,Port Pasir Panjang,PASSENGER,,,,
30/12/2019,Port Brani,CARGO,0.672151899,1.313923144,0,6.7
30/12/2019,Port Brani,TANKER,2.3,2.077498496,0.1,4.2
30/12/2019,Port Brani,PASSENGER,,,,
30/12/2019,Sea,CARGO,7.312591425,5.797906605,0,66.7
30/12/2019,Sea,TANKER,3.694034938,4.574355666,0,101.9
30/12/2019,Sea,PASSENGER,,,,
30/12/2020,Port Bukom,CARGO,8.4,0.141421356,8.3,8.5
30/12/2020,Port Bukom,TANKER,3.051428571,3.019093303,0,9.3
30/12/2020,Port Bukom,PASSENGER,,,,
30/12/2020,Port Tanjong Pagar,CARGO,1.2,1.1,0.1,2.3
30/12/2020,Port Tanjong Pagar,TANKER,,,,
30/12/2020,Port Tanjong Pagar,PASSENGER,,,,
30/12/2020,Port Jurong Island,CARGO,5.383333333,3.92820317,0,15
30/12/2020,Port Jurong Island,TANKER,1.73995585,2.968055142,0,14.3
30/12/2020,Port Jurong Island,PASSENGER,,,,
30/12/2020,Port Tuas,CARGO,1.109090909,2.448450345,0,8.4
30/12/2020,Port Tuas,TANKER,2.546666667,3.616996913,0,8.7
30/12/2020,Port Tuas,PASSENGER,,,,
30/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
30/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
30/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
30/12/2020,Port Pasir Panjang,CARGO,0.7,1.675397422,0,10
30/12/2020,Port Pasir Panjang,TANKER,0.814367816,2.415860503,0,22.4
30/12/2020,Port Pasir Panjang,PASSENGER,,,,
30/12/2020,Port Brani,CARGO,0,,0,0
30/12/2020,Port Brani,TANKER,,,,
30/12/2020,Port Brani,PASSENGER,,,,
30/12/2020,Sea,CARGO,6.384812834,6.295262175,0,20.5
30/12/2020,Sea,TANKER,2.770588235,4.309619135,0,76.8
30/12/2020,Sea,PASSENGER,,,,
31/1/2020,Port Bukom,CARGO,5.663636364,5.476188123,0,13.7
31/1/2020,Port Bukom,TANKER,1.84389234,2.851202513,0,11.4
31/1/2020,Port Bukom,PASSENGER,,,,
31/1/2020,Port Tanjong Pagar,CARGO,1.979310345,4.798986449,0,25.6
31/1/2020,Port Tanjong Pagar,TANKER,1.52,1.188276062,0.6,3.6
31/1/2020,Port Tanjong Pagar,PASSENGER,,,,
31/1/2020,Port Jurong Island,CARGO,5.776265271,4.271293266,0,16.2
31/1/2020,Port Jurong Island,TANKER,2.475008398,3.337822949,0,13.4
31/1/2020,Port Jurong Island,PASSENGER,,,,
31/1/2020,Port Tuas,CARGO,0.358782201,3.721171193,0,100.8
31/1/2020,Port Tuas,TANKER,2.133333333,3.091353316,0,12.8
31/1/2020,Port Tuas,PASSENGER,,,,
31/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
31/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
31/1/2020,Port Marina Bay Cruise Centre,PASSENGER,1.54,1.207476708,0.1,3.2
31/1/2020,Port Pasir Panjang,CARGO,0.709782609,1.706561611,0,12.2
31/1/2020,Port Pasir Panjang,TANKER,0.881092437,2.09810073,0,34.4
31/1/2020,Port Pasir Panjang,PASSENGER,,,,
31/1/2020,Port Brani,CARGO,0.755102041,1.303850264,0,7.3
31/1/2020,Port Brani,TANKER,0.326666667,0.391821145,0,1.2
31/1/2020,Port Brani,PASSENGER,,,,
31/1/2020,Sea,CARGO,8.241696256,5.550357596,0,20.7
31/1/2020,Sea,TANKER,3.538349216,5.036103934,0,101.1
31/1/2020,Sea,PASSENGER,8.163636364,4.455889305,0,16.1
31/1/2021,Port Bukom,CARGO,10.86666667,1.24365054,9.2,12.2
31/1/2021,Port Bukom,TANKER,3.368181818,2.992717268,0,10.4
31/1/2021,Port Bukom,PASSENGER,,,,
31/1/2021,Port Tanjong Pagar,CARGO,0.975,1.633758448,0,3.4
31/1/2021,Port Tanjong Pagar,TANKER,2.55,3.606244584,0,5.1
31/1/2021,Port Tanjong Pagar,PASSENGER,,,,
31/1/2021,Port Jurong Island,CARGO,4.768627451,4.398581688,0,15.4
31/1/2021,Port Jurong Island,TANKER,1.390945274,2.562297043,0,12.2
31/1/2021,Port Jurong Island,PASSENGER,,,,
31/1/2021,Port Tuas,CARGO,0.677777778,2.066982898,0,7.9
31/1/2021,Port Tuas,TANKER,1.399099099,2.52047959,0,10.8
31/1/2021,Port Tuas,PASSENGER,0,0,0,0
31/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
31/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
31/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
31/1/2021,Port Pasir Panjang,CARGO,0.676039933,1.534000747,0,8.9
31/1/2021,Port Pasir Panjang,TANKER,0.82173913,1.893473145,0,10.7
31/1/2021,Port Pasir Panjang,PASSENGER,,,,
31/1/2021,Port Brani,CARGO,1.257142857,2.004043532,0,4.9
31/1/2021,Port Brani,TANKER,0.082608696,0.107247267,0,0.5
31/1/2021,Port Brani,PASSENGER,,,,
31/1/2021,Sea,CARGO,8.072457421,5.643746101,0,24.5
31/1/2021,Sea,TANKER,3.042911023,4.220862138,0,77.1
31/1/2021,Sea,PASSENGER,,,,
31/12/2019,Port Bukom,CARGO,8.761538462,4.633310275,0,12.4
31/12/2019,Port Bukom,TANKER,1.910606061,3.186063981,0,11.8
31/12/2019,Port Bukom,PASSENGER,,,,
31/12/2019,Port Tanjong Pagar,CARGO,0.4,0.552268051,0,1.1
31/12/2019,Port Tanjong Pagar,TANKER,0,,0,0
31/12/2019,Port Tanjong Pagar,PASSENGER,,,,
31/12/2019,Port Jurong Island,CARGO,2.815015974,4.12539797,0,19.1
31/12/2019,Port Jurong Island,TANKER,1.798114434,3.101025554,0,15.8
31/12/2019,Port Jurong Island,PASSENGER,,,,
31/12/2019,Port Tuas,CARGO,2.253846154,3.854372143,0,12.1
31/12/2019,Port Tuas,TANKER,1.434892086,2.852025404,0,10.4
31/12/2019,Port Tuas,PASSENGER,,,,
31/12/2019,Port Marina Bay Cruise Centre,CARGO,9.1,,9.1,9.1
31/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
31/12/2019,Port Marina Bay Cruise Centre,PASSENGER,0,0,0,0
31/12/2019,Port Pasir Panjang,CARGO,0.92011976,4.526180436,0,96.3
31/12/2019,Port Pasir Panjang,TANKER,1.112909836,2.087790196,0,11.3
31/12/2019,Port Pasir Panjang,PASSENGER,,,,
31/12/2019,Port Brani,CARGO,0.194117647,0.508023853,0,1.8
31/12/2019,Port Brani,TANKER,1.2,,1.2,1.2
31/12/2019,Port Brani,PASSENGER,,,,
31/12/2019,Sea,CARGO,7.468491699,5.447429759,0,66.5
31/12/2019,Sea,TANKER,3.81261586,4.717611464,0,79.9
31/12/2019,Sea,PASSENGER,19.36,0.892306296,17,20.2
31/12/2020,Port Bukom,CARGO,,,,
31/12/2020,Port Bukom,TANKER,2.81509434,3.042354619,0,12
31/12/2020,Port Bukom,PASSENGER,,,,
31/12/2020,Port Tanjong Pagar,CARGO,0,0,0,0
31/12/2020,Port Tanjong Pagar,TANKER,,,,
31/12/2020,Port Tanjong Pagar,PASSENGER,,,,
31/12/2020,Port Jurong Island,CARGO,4.880392157,3.688361132,0,11.1
31/12/2020,Port Jurong Island,TANKER,2.580662983,3.502741931,0,13.2
31/12/2020,Port Jurong Island,PASSENGER,,,,
31/12/2020,Port Tuas,CARGO,2.542857143,4.109281017,0,10.3
31/12/2020,Port Tuas,TANKER,1.691836735,3.712525911,0,12.2
31/12/2020,Port Tuas,PASSENGER,,,,
31/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
31/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
31/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
31/12/2020,Port Pasir Panjang,CARGO,0.428125,1.114930287,0,8.4
31/12/2020,Port Pasir Panjang,TANKER,0.717725753,1.94694396,0,12.1
31/12/2020,Port Pasir Panjang,PASSENGER,,,,
31/12/2020,Port Brani,CARGO,0,0,0,0
31/12/2020,Port Brani,TANKER,,,,
31/12/2020,Port Brani,PASSENGER,,,,
31/12/2020,Sea,CARGO,7.903070175,5.712432895,0,19.6
31/12/2020,Sea,TANKER,2.918111753,4.566375892,0,94
31/12/2020,Sea,PASSENGER,,,,
4/1/2020,Port Bukom,CARGO,9.911764706,3.342506984,6.9,20.8
4/1/2020,Port Bukom,TANKER,3.022485207,3.194231221,0,11.2
4/1/2020,Port Bukom,PASSENGER,,,,
4/1/2020,Port Tanjong Pagar,CARGO,2.25,1.577022511,0.1,4.3
4/1/2020,Port Tanjong Pagar,TANKER,,,,
4/1/2020,Port Tanjong Pagar,PASSENGER,0.9,,0.9,0.9
4/1/2020,Port Jurong Island,CARGO,6.514634146,3.173286018,0.4,13.6
4/1/2020,Port Jurong Island,TANKER,1.74092905,3.077781226,0,51.2
4/1/2020,Port Jurong Island,PASSENGER,,,,
4/1/2020,Port Tuas,CARGO,0.777272727,2.632586564,0,17.9
4/1/2020,Port Tuas,TANKER,1.417662338,2.909923707,0,13.3
4/1/2020,Port Tuas,PASSENGER,,,,
4/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
4/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
4/1/2020,Port Marina Bay Cruise Centre,PASSENGER,1.1,,1.1,1.1
4/1/2020,Port Pasir Panjang,CARGO,0.877860169,1.645033082,0,11.7
4/1/2020,Port Pasir Panjang,TANKER,1.669904241,4.274130192,0,93.1
4/1/2020,Port Pasir Panjang,PASSENGER,,,,
4/1/2020,Port Brani,CARGO,0.3,0.71223081,0,2.1
4/1/2020,Port Brani,TANKER,,,,
4/1/2020,Port Brani,PASSENGER,,,,
4/1/2020,Sea,CARGO,8.082014688,5.960947901,0,92.7
4/1/2020,Sea,TANKER,3.265123248,4.326129276,0,62.5
4/1/2020,Sea,PASSENGER,14.78918919,2.614360319,6.3,16.7
4/1/2021,Port Bukom,CARGO,9.5,3.07362048,6.5,14.3
4/1/2021,Port Bukom,TANKER,4.03649635,3.434448965,0,11.8
4/1/2021,Port Bukom,PASSENGER,,,,
4/1/2021,Port Tanjong Pagar,CARGO,1.263636364,1.576878389,0,4.6
4/1/2021,Port Tanjong Pagar,TANKER,3.9,,3.9,3.9
4/1/2021,Port Tanjong Pagar,PASSENGER,,,,
4/1/2021,Port Jurong Island,CARGO,4.50781759,4.165239457,0,13.7
4/1/2021,Port Jurong Island,TANKER,1.555561894,3.233265569,0,76.8
4/1/2021,Port Jurong Island,PASSENGER,,,,
4/1/2021,Port Tuas,CARGO,0.635897436,1.783036036,0,8.6
4/1/2021,Port Tuas,TANKER,1.975070028,3.26767799,0,10.8
4/1/2021,Port Tuas,PASSENGER,,,,
4/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
4/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
4/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
4/1/2021,Port Pasir Panjang,CARGO,0.789451074,1.812426183,0,12.5
4/1/2021,Port Pasir Panjang,TANKER,1.044256259,2.158670918,0,11.3
4/1/2021,Port Pasir Panjang,PASSENGER,,,,
4/1/2021,Port Brani,CARGO,0.707142857,1.360692293,0,4.7
4/1/2021,Port Brani,TANKER,3.6,,3.6,3.6
4/1/2021,Port Brani,PASSENGER,,,,
4/1/2021,Sea,CARGO,6.790952969,5.872268693,0,67.5
4/1/2021,Sea,TANKER,3.507466751,4.272032908,0,38.4
4/1/2021,Sea,PASSENGER,,,,
4/12/2019,Port Bukom,CARGO,7.6125,4.802213032,0,11.4
4/12/2019,Port Bukom,TANKER,1.312980769,2.426240359,0,9.7
4/12/2019,Port Bukom,PASSENGER,,,,
4/12/2019,Port Tanjong Pagar,CARGO,0.283333333,0.694022094,0,1.7
4/12/2019,Port Tanjong Pagar,TANKER,,,,
4/12/2019,Port Tanjong Pagar,PASSENGER,,,,
4/12/2019,Port Jurong Island,CARGO,6.311206897,6.804445753,0,53.5
4/12/2019,Port Jurong Island,TANKER,1.610136986,2.883011378,0,13.1
4/12/2019,Port Jurong Island,PASSENGER,,,,
4/12/2019,Port Tuas,CARGO,1.5175,2.846670345,0,8.5
4/12/2019,Port Tuas,TANKER,3.423684211,3.964875119,0,10.7
4/12/2019,Port Tuas,PASSENGER,,,,
4/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
4/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
4/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
4/12/2019,Port Pasir Panjang,CARGO,1.359825328,4.265426672,0,82.6
4/12/2019,Port Pasir Panjang,TANKER,0.792601432,1.849225395,0,11.5
4/12/2019,Port Pasir Panjang,PASSENGER,,,,
4/12/2019,Port Brani,CARGO,0.010638298,0.059833256,0,0.4
4/12/2019,Port Brani,TANKER,,,,
4/12/2019,Port Brani,PASSENGER,,,,
4/12/2019,Sea,CARGO,6.514134791,5.853052067,0,92.1
4/12/2019,Sea,TANKER,3.301376488,4.180215307,0,21.1
4/12/2019,Sea,PASSENGER,6.214285714,4.492745475,0,10.1
4/12/2020,Port Bukom,CARGO,9.5,1.945507646,7.3,11.7
4/12/2020,Port Bukom,TANKER,2.547239264,3.259048427,0,13.2
4/12/2020,Port Bukom,PASSENGER,,,,
4/12/2020,Port Tanjong Pagar,CARGO,0.428571429,0.767494377,0,1.9
4/12/2020,Port Tanjong Pagar,TANKER,0.1,,0.1,0.1
4/12/2020,Port Tanjong Pagar,PASSENGER,,,,
4/12/2020,Port Jurong Island,CARGO,4.858169935,3.521729808,0,22.4
4/12/2020,Port Jurong Island,TANKER,1.795082742,2.754568654,0,23.1
4/12/2020,Port Jurong Island,PASSENGER,,,,
4/12/2020,Port Tuas,CARGO,0.572857143,1.747870044,0,8.6
4/12/2020,Port Tuas,TANKER,0.340954274,1.493596119,0,10.1
4/12/2020,Port Tuas,PASSENGER,,,,
4/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
4/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
4/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
4/12/2020,Port Pasir Panjang,CARGO,0.519563936,1.393052691,0,21.9
4/12/2020,Port Pasir Panjang,TANKER,1.491928251,2.501204627,0,10.4
4/12/2020,Port Pasir Panjang,PASSENGER,,,,
4/12/2020,Port Brani,CARGO,0.75,1.338442592,0,3.2
4/12/2020,Port Brani,TANKER,,,,
4/12/2020,Port Brani,PASSENGER,,,,
4/12/2020,Sea,CARGO,6.841449121,5.934122549,0,90.7
4/12/2020,Sea,TANKER,2.964,4.154575751,0,79.2
4/12/2020,Sea,PASSENGER,,,,
5/1/2020,Port Bukom,CARGO,5.42,3.745456507,1.9,10.2
5/1/2020,Port Bukom,TANKER,1.966997519,2.884626892,0,13.9
5/1/2020,Port Bukom,PASSENGER,,,,
5/1/2020,Port Tanjong Pagar,CARGO,1.364705882,2.249150166,0,6.3
5/1/2020,Port Tanjong Pagar,TANKER,0.3,0.424264069,0,0.6
5/1/2020,Port Tanjong Pagar,PASSENGER,,,,
5/1/2020,Port Jurong Island,CARGO,7.218181818,4.109171227,0.3,16
5/1/2020,Port Jurong Island,TANKER,1.933637795,2.876568501,0,13.6
5/1/2020,Port Jurong Island,PASSENGER,,,,
5/1/2020,Port Tuas,CARGO,0.518390805,1.63590697,0,11
5/1/2020,Port Tuas,TANKER,1.228763441,2.494015604,0,10.3
5/1/2020,Port Tuas,PASSENGER,,,,
